"tip_label"	"accession"	"taxid"	"taxname"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"X96958-_Acetobacterium_paludosum-_Acetobacterium_paludosum-_|X96958|-_DSM_8237_T"	"X96958"	"52693"	"Acetobacterium paludosum"	"2"	"1239"	"186801"	"186802"	"186806"	"33951"	"52693"	NA
"AJ297449-_Acetobacterium_tundrae-_Acetobacterium_tundrae-_|AJ297449|-_DSM_9173_T"	"AJ297449"	"132932"	"Acetobacterium tundrae"	"2"	"1239"	"186801"	"186802"	"186806"	"33951"	"132932"	NA
"X96960-_Acetobacterium_bakii-_Acetobacterium_bakii-_|X96960|-_DSM_8239_T"	"X96960"	"52689"	"Acetobacterium bakii"	"2"	"1239"	"186801"	"186802"	"186806"	"33951"	"52689"	NA
"AF073898-_Eubacterium_aggregans-_Eubacterium_aggregans-_|AF073898|-_SR12-_DSM_12183_T"	"AF073898"	"81409"	"Eubacterium aggregans"	"2"	"1239"	"186801"	"186802"	"186806"	"1730"	"81409"	NA
"M23927-_Eubacterium_barkeri-_Eubacterium_barkeri-_|M23927|-_ATCC_25849_T"	"M23927"	"1528"	"Eubacterium barkeri"	"2"	"1239"	"186801"	"186802"	"186806"	"1730"	"1528"	NA
"AB036759-_Pseudoramibacter_alactolyticus-_Pseudoramibacter_alactolyticus-_|AB036759|-_ATCC_23263_T"	"AB036759"	"887929"	"Pseudoramibacter alactolyticus"	"2"	"1239"	"186801"	"186802"	"186806"	"113286"	"113287"	"887929"
"MN537518-_Pseudoramibacter_porci-_Pseudoramibacter_porci-_|MN537518|-_DSM_106894_T"	"MN537518"	"2606631"	"Pseudoramibacter porci"	"2"	"1239"	"186801"	"186802"	"186806"	"113286"	"2606631"	NA
"CP019962-_Eubacterium_limosum-_Eubacterium_limosum-_|CP019962|-_ATCC_8486_n|G|_T"	"CP019962"	"1736"	"Eubacterium limosum"	"2"	"1239"	"186801"	"186802"	"186806"	"1730"	"1736"	NA
"X96961-_Eubacterium_callanderi-_Eubacterium_callanderi-_|X96961|-_DSM_3662_T"	"X96961"	"53442"	"Eubacterium callanderi"	"2"	"1239"	"186801"	"186802"	"186806"	"1730"	"53442"	NA
"MH400075-_Eubacterium_maltosivorans-_Eubacterium_maltosivorans-_|MH400075|-_YI_T"	"MH400075"	"2041044"	"Eubacterium maltosivorans"	"2"	"1239"	"186801"	"186802"	"186806"	"1730"	"2041044"	NA
"FJ438469-_Alkalibaculum_bacchi-_Alkalibaculum_bacchi-_|FJ438469|-_CP11_T"	"FJ438469"	"645887"	"Alkalibaculum bacchi"	"2"	"1239"	"186801"	"186802"	"186806"	"696745"	"645887"	NA
"MK779772-_Alkalibaculum_sporogenes-_Alkalibaculum_sporogenes-_|MK779772|-_M08DMB_T"	"MK779772"	"2655001"	"Alkalibaculum sporogenes"	"2"	"1239"	"186801"	"186802"	"186806"	"696745"	"2655001"	NA
"AY312403-_Alkalibacter_saccharofermentans-_Alkalibacter_saccharofermentans-_|AY312403|-_Z-79820_T"	"AY312403"	"235931"	"Alkalibacter saccharofermentans"	"2"	"1239"	"186801"	"186802"	"186806"	"274470"	"235931"	NA
"MK790115-_Alkalibacter_mobilis-_Alkalibacter_mobilis-_|MK790115|-_M17_DMBT"	"MK790115"	"2787712"	"Alkalibacter mobilis"	"2"	"1239"	"186801"	"186802"	"186806"	"274470"	"2787712"	NA
"ABIL02000005-_Anaerofustis_stercorihominis-_Anaerofustis_stercorihominis-_|ABIL02000005|-_DSM_17244_T"	"ABIL02000005"	"445971"	"Anaerofustis stercorihominis"	"2"	"1239"	"186801"	"186802"	"186806"	"264995"	"214853"	"445971"
"AY176772-_Garciella_nitratireducens-_Garciella_nitratireducens-_|AY176772|-_Met_79-_DSM_15102-_CIP_107615_T"	"AY176772"	"218205"	"Garciella nitratireducens"	"2"	"1239"	"186801"	"186802"	"186806"	"218204"	"218205"	NA
"KR054687-_Rhabdanaerobium_thermarum-_Rhabdanaerobium_thermarum-_|KR054687|-_SYSU_GA15001_T"	"KR054687"	"1715347"	"Rhabdanaerobium thermarum"	"2"	"1239"	"186801"	"186802"	"186806"	"2040476"	"1715347"	NA
"KR364764-_Irregularibacter_muris-_Irregularibacter_muris-_|KR364764|-_2PG-426-CC-4.2_T"	"KR364764"	"1796619"	"Irregularibacter muris"	"2"	"1239"	"186801"	"186802"	"186806"	"1918521"	"1796619"	NA
"Y18171-_Clostridium_roseum-_Clostridium_roseum-_|Y18171|-_ATCC_17797_T"	"Y18171"	"36839"	"Clostridium roseum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"36839"	NA
"CP000721-_Clostridium_beijerinckii-_Clostridium_beijerinckii-_|CP000721|-_NCIMB_8052_T"	"CP000721"	"290402"	"Clostridium beijerinckii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1520"	"290402"
"CP004121-_Clostridium_saccharoperbutylacetonicum-_Clostridium_saccharoperbutylacetonicum-_|CP004121|-_N1-4|HMT|_T"	"CP004121"	"931276"	"Clostridium saccharoperbutylacetonicum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"36745"	"1335640"
"U16147-_Clostridium_saccharobutylicum-_Clostridium_saccharobutylicum-_|U16147|-_P262_T"	"U16147"	"169679"	"Clostridium saccharobutylicum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"169679"	NA
"X71857-_Clostridium_puniceum-_Clostridium_puniceum-_|X71857|-_DSM_2619_T"	"X71857"	"29367"	"Clostridium puniceum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"29367"	NA
"AY228334-_Clostridium_chromiireducens-_Clostridium_chromiireducens-_|AY228334|-_GCAF-1_T"	"AY228334"	"225345"	"Clostridium chromiireducens"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"225345"	NA
"AQQF01000149-_Clostridium_butyricum-_Clostridium_butyricum-_|AQQF01000149|-_DSM_10702_T"	"AQQF01000149"	"1316931"	"Clostridium butyricum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1492"	"1316931"
"AF275949-_Clostridium_neonatale-_Clostridium_neonatale-_|AF275949|-_LCDC_no.99-A-005_T"	"AF275949"	"137838"	"Clostridium neonatale"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"137838"	NA
"X68183-_Clostridium_aurantibutyricum-_Clostridium_aurantibutyricum-_|X68183|-_NCIMB10659_T"	"X68183"	"36839"	"Clostridium aurantibutyricum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"36839"	NA
"X71850-_Clostridium_chartatabidum-_Clostridium_chartatabidum-_|X71850|-_DSM_5482_T"	"X71850"	"29356"	"Clostridium chartatabidum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"29356"	NA
"MT905174-_Clostridium_lentum-_Clostridium_lentum-_|MT905174|-_NSJ-42_T"	"MT905174"	"2763037"	"Clostridium lentum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2763037"	NA
"AB567726-_Clostridium_baratii-_Clostridium_baratii-_|AB567726|-_JCM_1409_T"	"AB567726"	"1561"	"Clostridium baratii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1561"	NA
"AB018183-_Clostridium_budayi-_Clostridium_budayi-_|AB018183|-_JCM_9989_T"	"AB018183"	"83338"	"Clostridium budayi"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"83338"	NA
"AB018185-_Clostridium_nitritogenes-_Clostridium_nitritogenes-_|AB018185|-_JCM_6485_T"	"AB018185"	"83340"	"Clostridium nitritogenes"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"83340"	NA
"AB540985-_Clostridium_moniliforme-_Clostridium_moniliforme-_|AB540985|-_JCM_9990_T"	"AB540985"	"39489"	"Clostridium moniliforme"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"39489"	NA
"AB018184-_Eubacterium_multiforme-_Eubacterium_multiforme-_|AB018184|-_JCM_6484_T"	"AB018184"	"83339"	"Eubacterium multiforme"	"2"	"1239"	"186801"	"186802"	"186806"	"1730"	"83339"	NA
"AB161367-_Clostridium_sardiniense-_Clostridium_sardiniense-_|AB161367|-_DSM_2632_T"	"AB161367"	"29369"	"Clostridium sardiniense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"29369"	NA
"AJ420008-_Clostridium_colicanis-_Clostridium_colicanis-_|AJ420008|-_13634_T"	"AJ420008"	"179628"	"Clostridium colicanis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"179628"	NA
"MN652993-_Clostridium_chrysemydis-_Clostridium_chrysemydis-_|MN652993|-_PT_T"	"MN652993"	"2665504"	"Clostridium chrysemydis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2665504"	NA
"MZ621187-_Clostridium_weizhouense-_Clostridium_weizhouense-_|MZ621187|-_YB-6_T"	"MZ621187"	"2859781"	"Clostridium weizhouense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2859781"	NA
"AJ276992-_Clostridium_uliginosum-_Clostridium_uliginosum-_|AJ276992|-_CK55_T"	"AJ276992"	"119641"	"Clostridium uliginosum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"119641"	NA
"AB536771-_Clostridium_paraputrificum-_Clostridium_paraputrificum-_|AB536771|-_JCM_1293_T"	"AB536771"	"29363"	"Clostridium paraputrificum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"29363"	NA
"X97432-_Clostridium_vincentii-_Clostridium_vincentii-_|X97432|-_lac-1_LTP__T"	"X97432"	"52704"	"Clostridium vincentii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"52704"	NA
"U51843-_Clostridium_chauvoei-_Clostridium_chauvoei-_|U51843|-_ATCC_10092T_T"	"U51843"	"46867"	"Clostridium chauvoei"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"46867"	NA
"U59278-_Clostridium_septicum-_Clostridium_septicum-_|U59278|-_ATCC_12464T_T"	"U59278"	"1504"	"Clostridium septicum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1504"	NA
"M59091-_Clostridium_carnis-_Clostridium_carnis-_|M59091|-_ATCC_25777_T"	"M59091"	"1530"	"Clostridium carnis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1530"	NA
"Y18174-_Clostridium_tertium-_Clostridium_tertium-_|Y18174|-_DSM_2485_T"	"Y18174"	"1559"	"Clostridium tertium"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1559"	NA
"CP016786-_Clostridium_isatidis-_Clostridium_isatidis-_|CP016786|-_DSM_15098_n|G|_T"	"CP016786"	"182773"	"Clostridium isatidis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"182773"	NA
"AF092548-_Clostridium_gasigenes-_Clostridium_gasigenes-_|AF092548|-_DSM_12272_T"	"AF092548"	"94869"	"Clostridium gasigenes"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"94869"	NA
"Y18175-_Clostridium_sartagoforme-_Clostridium_sartagoforme-_|Y18175|-_DSM_1292_T"	"Y18175"	"84031"	"Clostridium sartagoforme"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"84031"	NA
"X77844-_Clostridium_celatum-_Clostridium_celatum-_|X77844|-_DSM_1785_T"	"X77844"	"36834"	"Clostridium celatum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"36834"	NA
"Y18176-_Clostridium_disporicum-_Clostridium_disporicum-_|Y18176|-_DSM_5521_T"	"Y18176"	"84024"	"Clostridium disporicum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"84024"	NA
"MT905172-_Clostridium_hominis-_Clostridium_hominis-_|MT905172|-_NSJ-6_T"	"MT905172"	"2763036"	"Clostridium hominis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2763036"	NA
"X76745-_Clostridium_quinii-_Clostridium_quinii-_|X76745|-_DSM6736_T"	"X76745"	"36850"	"Clostridium quinii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"36850"	NA
"HG726039-_Clostridium_saudiense-_Clostridium_saudiense-_|HG726039|-_JCC_T"	"HG726039"	"1414720"	"Clostridium saudiense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1414720"	NA
"CP000246-_Clostridium_perfringens-_Clostridium_perfringens-_|CP000246|-_ATCC_13124_T"	"CP000246"	"195103"	"Clostridium perfringens"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1502"	"195103"
"MN537551-_Inconstantimicrobium_porci-_Inconstantimicrobium_porci-_|MN537551|-_DSM_108839_T"	"MN537551"	"2652291"	"Inconstantimicrobium porci"	"2"	"1239"	"186801"	"186802"	"31979"	"2815784"	"2652291"	NA
"X76650-_Sarcina_maxima-_Sarcina_maxima-_|X76650|-_DSM_316_T"	"X76650"	"35785"	"Sarcina maxima"	"2"	"1239"	"186801"	"186802"	"31979"	"1266"	"35785"	NA
"X76649-_Sarcina_ventriculi-_Sarcina_ventriculi-_|X76649|-_DSM286_T"	"X76649"	"1267"	"Sarcina ventriculi"	"2"	"1239"	"186801"	"186802"	"31979"	"1266"	"1267"	NA
"FR733677-_Clostridium_tarantellae-_Clostridium_tarantellae-_|FR733677|-_DSM3997_T"	"FR733677"	"39493"	"Clostridium tarantellae"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"39493"	NA
"AF127024-_Clostridium_putrefaciens-_Clostridium_putrefaciens-_|AF127024|-_DSM_1291_T"	"AF127024"	"99675"	"Clostridium putrefaciens"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"99675"	NA
"AF127023-_Clostridium_algidicarnis-_Clostridium_algidicarnis-_|AF127023|-_NCFB_2931_T"	"AF127023"	"37659"	"Clostridium algidicarnis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"37659"	NA
"MZ310597-_Clostridium_simiarum-_Clostridium_simiarum-_|MZ310597|-_MSJ-4_T"	"MZ310597"	"2841506"	"Clostridium simiarum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2841506"	NA
"MH879026-_Clostridium_manihotivorum-_Clostridium_manihotivorum-_|MH879026|-_CT4_T"	"MH879026"	"2320868"	"Clostridium manihotivorum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2320868"	NA
"LC020506-_Clostridium_fungisolvens-_Clostridium_fungisolvens-_|LC020506|-_TW1__T"	"LC020506"	"1604897"	"Clostridium fungisolvens"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1604897"	NA
"LC581881-_Clostridium_zeae-_Clostridium_zeae-_|LC581881|-_CSC2_/type_materialtype_strain_of_Clostridium_zeaeT"	"LC581881"	"2759022"	"Clostridium zeae"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2759022"	NA
"AF069742-_Clostridium_frigidicarnis-_Clostridium_frigidicarnis-_|AF069742|-_SPL77A_T"	"AF069742"	"84698"	"Clostridium frigidicarnis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"84698"	NA
"DQ196623-_Clostridium_hydrogeniformans-_Clostridium_hydrogeniformans-_|DQ196623|-_BL-20_T"	"DQ196623"	"1121319"	"Clostridium hydrogeniformans"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"349933"	"1121319"
"EU037903-_Clostridium_amylolyticum-_Clostridium_amylolyticum-_|EU037903|-_SW408_T"	"EU037903"	"1121298"	"Clostridium amylolyticum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1121298"	NA
"M59088-_Clostridium_fallax-_Clostridium_fallax-_|M59088|-_ATCC_19400_T"	"M59088"	"1533"	"Clostridium fallax"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1533"	NA
"Y18189-_Clostridium_polyendosporum-_Clostridium_polyendosporum-_|Y18189|-_DSM_5272_T"	"Y18189"	"69208"	"Clostridium polyendosporum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"69208"	NA
"X76740-_Clostridium_intestinale-_Clostridium_intestinale-_|X76740|-_DSM_6191_T"	"X76740"	"36845"	"Clostridium intestinale"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"36845"	NA
"DQ196621-_Clostridium_cavendishii-_Clostridium_cavendishii-_|DQ196621|-_BL-28_T"	"DQ196621"	"1121302"	"Clostridium cavendishii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"349931"	"1121302"
"CP002160-_Clostridium_cellulovorans-_Clostridium_cellulovorans-_|CP002160|-_743B_T"	"CP002160"	"573061"	"Clostridium cellulovorans"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1493"	"573061"
"JQ388596-_Clostridium_bornimense-_Clostridium_bornimense-_|JQ388596|-_M2/40_T"	"JQ388596"	"1216932"	"Clostridium bornimense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1216932"	NA
"MF496372-_Clostridium_composti-_Clostridium_composti-_|MF496372|-_YHTAN-31_T"	"MF496372"	"2569155"	"Clostridium composti"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2569155"	NA
"AB904755-_Clostridium_oryzae-_Clostridium_oryzae-_|AB904755|-_KC3_T"	"AB904755"	"1450648"	"Clostridium oryzae"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1450648"	NA
"KR052807-_Clostridium_thermarum-_Clostridium_thermarum-_|KR052807|-_SYSU_GA15002_T"	"KR052807"	"1716543"	"Clostridium thermarum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1716543"	NA
"FR749900-_Youngiibacter_multivorans-_Youngiibacter_multivorans-_|FR749900|-_DSM_6139_T"	"FR749900"	"937251"	"Youngiibacter multivorans"	"2"	"1239"	"186801"	"186802"	"31979"	"1408818"	"937251"	NA
"JF262039-_Youngiibacter_fragilis-_Youngiibacter_fragilis-_|JF262039|-_232.1_T"	"JF262039"	"994573"	"Youngiibacter fragilis"	"2"	"1239"	"186801"	"186802"	"31979"	"1408818"	"1408819"	"994573"
"DQ852338-_Proteiniclasticum_ruminis-_Proteiniclasticum_ruminis-_|DQ852338|-_D3RC-2_T"	"DQ852338"	"1410668"	"Proteiniclasticum ruminis"	"2"	"1239"	"186801"	"186802"	"31979"	"1155385"	"398199"	"1410668"
"MW513939-_Proteiniclasticum_aestuarii-_Proteiniclasticum_aestuarii-_|MW513939|-_SCR006_T"	"MW513939"	"2817862"	"Proteiniclasticum aestuarii"	"2"	"1239"	"186801"	"186802"	"31979"	"1155385"	"2817862"	NA
"AB542932-_Clostridium_cadaveris-_Clostridium_cadaveris-_|AB542932|-_JCM_1392_T"	"AB542932"	"1529"	"Clostridium cadaveris"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1529"	NA
"MH000668-_Clostridium_prolinivorans-_Clostridium_prolinivorans-_|MH000668|-_PYR-10_T"	"MH000668"	"2769420"	"Clostridium prolinivorans"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2769420"	NA
"AB838978-_Clostridium_swellfunianum-_Clostridium_swellfunianum-_|AB838978|-_S11-3-10_T"	"AB838978"	"1367462"	"Clostridium swellfunianum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1367462"	NA
"FR733688-_Clostridium_ljungdahlii-_Clostridium_ljungdahlii-_|FR733688|-_DSM13528_T"	"FR733688"	"748727"	"Clostridium ljungdahlii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1538"	"748727"
"LC152430-_Clostridium_pabulibutyricum-_Clostridium_pabulibutyricum-_|LC152430|-_MJC39_T"	"LC152430"	"1849278"	"Clostridium pabulibutyricum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1849278"	NA
"KJ001788-_Clostridium_algifaecis-_Clostridium_algifaecis-_|KJ001788|-_MB9-7_T"	"KJ001788"	"1472040"	"Clostridium algifaecis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1472040"	NA
"APMH01000060-_Clostridium_tyrobutyricum-_Clostridium_tyrobutyricum-_|APMH01000060|-_ATCC_25755_T"	"APMH01000060"	"1121342"	"Clostridium tyrobutyricum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1519"	"1121342"
"AP009049-_Clostridium_kluyveri-_Clostridium_kluyveri-_|AP009049|-_NBRC_12016_T"	"AP009049"	"583346"	"Clostridium kluyveri"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1534"	"583346"
"KP342256-_Clostridium_luticellarii-_Clostridium_luticellarii-_|KP342256|-_FW431_T"	"KP342256"	"1691940"	"Clostridium luticellarii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1691940"	NA
"X77835-_Clostridium_magnum-_Clostridium_magnum-_|X77835|-_DSM_2767_T"	"X77835"	"1121326"	"Clostridium magnum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"33954"	"1121326"
"JQ423945-_Clostridium_kogasense-_Clostridium_kogasense-_|JQ423945|-_YHK0403_T"	"JQ423945"	"1157315"	"Clostridium kogasense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1157315"	NA
"FR733710-_Clostridium_carboxidivorans-_Clostridium_carboxidivorans-_|FR733710|-_DSM15243_T"	"FR733710"	"217159"	"Clostridium carboxidivorans"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"217159"	NA
"Y18813-_Clostridium_drakei-_Clostridium_drakei-_|Y18813|-_SL1_T"	"Y18813"	"332101"	"Clostridium drakei"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"332101"	NA
"M59104-_Clostridium_scatologenes-_Clostridium_scatologenes-_|M59104|-_ATCC_25775_T"	"M59104"	"1548"	"Clostridium scatologenes"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1548"	NA
"MT176110-_Clostridium_muellerianum-_Clostridium_muellerianum-_|MT176110|-_P21_T"	"MT176110"	"2716538"	"Clostridium muellerianum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2716538"	NA
"DQ114945-_Clostridium_aciditolerans-_Clostridium_aciditolerans-_|DQ114945|-_JW/YJL-B3_T"	"DQ114945"	"339861"	"Clostridium aciditolerans"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"339861"	NA
"AM261414-_Clostridium_nitrophenolicum-_Clostridium_nitrophenolicum-_|AM261414|-_1D_T"	"AM261414"	"382954"	"Clostridium nitrophenolicum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"382954"	NA
"MW330006-_Clostridium_thailandense-_Clostridium_thailandense-_|MW330006|-_PL3_T"	"MW330006"	"2794346"	"Clostridium thailandense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2794346"	NA
"MG753792-_Clostridium_fermenticellae-_Clostridium_fermenticellae-_|MG753792|-_JN500901_T"	"MG753792"	"2068654"	"Clostridium fermenticellae"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"2068654"	NA
"FR870440-_Clostridium_pasteurianum-_Clostridium_pasteurianum-_|FR870440|-_CECT_377_T"	"FR870440"	"1262449"	"Clostridium pasteurianum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1501"	"1262449"
"AJ237756-_Clostridium_acidisoli-_Clostridium_acidisoli-_|AJ237756|-_CK74_T"	"AJ237756"	"91624"	"Clostridium acidisoli"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"91624"	NA
"EU816420-_Clostridium_arbusti-_Clostridium_arbusti-_|EU816420|-_SL206_T"	"EU816420"	"545243"	"Clostridium arbusti"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1137848"	"545243"
"AJ237755-_Clostridium_akagii-_Clostridium_akagii-_|AJ237755|-_CK58_T"	"AJ237755"	"91623"	"Clostridium akagii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"91623"	NA
"AY024332-_Clostridium_thiosulfatireducens-_Clostridium_thiosulfatireducens-_|AY024332|-_LUP_21_T"	"AY024332"	"150336"	"Clostridium thiosulfatireducens"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"150336"	NA
"EF199998-_Clostridium_sulfidigenes-_Clostridium_sulfidigenes-_|EF199998|-_SGB2_T"	"EF199998"	"318464"	"Clostridium sulfidigenes"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"318464"	NA
"AB538430-_Clostridium_subterminale-_Clostridium_subterminale-_|AB538430|-_JCM_1417_T"	"AB538430"	"1550"	"Clostridium subterminale"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1550"	NA
"JN093128-_Clostridium_punense-_Clostridium_punense-_|JN093128|-_BLPYG-8_T"	"JN093128"	"1054297"	"Clostridium punense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1054297"	NA
"KC967412-_Clostridium_huakuii-_Clostridium_huakuii-_|KC967412|-_LAM1030_T"	"KC967412"	"1335065"	"Clostridium huakuii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1335065"	NA
"KP281434-_Clostridium_amazonense-_Clostridium_amazonense-_|KP281434|-_NE08V_T"	"KP281434"	"1648214"	"Clostridium amazonense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1648214"	NA
"JF824801-_Clostridium_senegalense-_Clostridium_senegalense-_|JF824801|-_JC122_T"	"JF824801"	"1033737"	"Clostridium senegalense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1465809"	"1033737"
"JQ423949-_Clostridium_vulturis-_Clostridium_vulturis-_|JQ423949|-_YMB-57_T"	"JQ423949"	"1157312"	"Clostridium vulturis"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"1157312"	NA
"AM114453-_Clostridium_schirmacherense-_Clostridium_schirmacherense-_|AM114453|-_AP15_T"	"AM114453"	"351628"	"Clostridium schirmacherense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"351628"	NA
"X68316-_Clostridium_argentinense-_Clostridium_argentinense-_|X68316|-_ATCC_27322_T"	"X68316"	"29341"	"Clostridium argentinense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"29341"	NA
"AJ506115-_Clostridium_estertheticum_subsp._laramiense-_Clostridium_estertheticum_subsp._laramiense-_|AJ506115|-_DSM_14864_T"	"AJ506115"	"205326"	"Clostridium estertheticum subsp. laramiense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"238834"	NA
"S46734-_Clostridium_estertheticum_subsp._estertheticum-_Clostridium_estertheticum_subsp._estertheticum-_|S46734|-_NCIBM_12511_T"	"S46734"	"238834"	"Clostridium estertheticum subsp. estertheticum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"238834"	NA
"AJ506116-_Clostridium_frigoris-_Clostridium_frigoris-_|AJ506116|-_DSM_14204_T"	"AJ506116"	"205327"	"Clostridium frigoris"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"205327"	NA
"AJ506118-_Clostridium_lacusfryxellense-_Clostridium_lacusfryxellense-_|AJ506118|-_DSM_14205_T"	"AJ506118"	"205328"	"Clostridium lacusfryxellense"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"205328"	NA
"AJ297443-_Clostridium_psychrophilum-_Clostridium_psychrophilum-_|AJ297443|-_A-1/C-an/I_T"	"AJ297443"	"132926"	"Clostridium psychrophilum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"132926"	NA
"AY117755-_Clostridium_algoriphilum-_Clostridium_algoriphilum-_|AY117755|-_14D1_T"	"AY117755"	"198347"	"Clostridium algoriphilum"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"198347"	NA
"AJ506119-_Clostridium_bowmanii-_Clostridium_bowmanii-_|AJ506119|-_DSM_14206_T"	"AJ506119"	"132925"	"Clostridium bowmanii"	"2"	"1239"	"186801"	"186802"	"31979"	"1485"	"132925"	NA
