"tip_label"	"genome_id"	"taxid"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"GCA_900103505|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloarchaeobius|s__Haloarchaeobius_iranensis"	"GCA_900103505"	"996166"	"2157"	"28890"	"183963"	"2235"	"3064798"	"1269031"	"996166"	NA
"GCA_003298465|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__halophilic_archaeon"	"GCA_003298465"	"29295"	"2157"	"28890"	"183963"	"2235"	NA	NA	"29295"	NA
"GCA_900156425|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Haladaptatus_litoreus"	"GCA_900156425"	"553468"	"2157"	"28890"	"183963"	"2235"	"3064797"	"367188"	"553468"	NA
"GCA_001625445|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Haladaptatus_sp_R4"	"GCA_001625445"	"1679489"	"2157"	"28890"	"183963"	"2235"	"3064797"	"367188"	"1679489"	NA
"GCA_900142335|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Haladaptatus_paucihalophilus"	"GCA_900142335"	"797209"	"2157"	"28890"	"183963"	"2235"	"3064797"	"367188"	"367189"	"797209"
"GCA_001011115|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halanaeroarchaeum|s__Halanaeroarchaeum_sulfurireducens"	"GCA_001011115"	"1604004"	"2157"	"28890"	"183963"	"2235"	"2236"	"1656823"	"1604004"	NA
"GCA_001767315|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halodesulfurarchaeum|s__Halodesulfurarchaeum_formicicum"	"GCA_001767315"	"1873524"	"2157"	"28890"	"183963"	"2235"	"2236"	"1980514"	"1873524"	NA
"GCA_000069025|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_salinarum"	"GCA_000069025"	"478009"	"2157"	"28890"	"183963"	"2235"	"2236"	"2239"	"2242"	"2886895"
"GCA_900110535|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_jilantaiense"	"GCA_900110535"	"355548"	"2157"	"28890"	"183963"	"2235"	"2236"	"2239"	"355548"	NA
"GCA_000230955|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_sp_DL1"	"GCA_000230955"	"751944"	"2157"	"28890"	"183963"	"2235"	"2236"	"2239"	"751944"	NA
"GCA_001488575|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_hubeiense"	"GCA_001488575"	"1407499"	"2157"	"28890"	"183963"	"2235"	"2236"	"2239"	"1407499"	NA
"GCA_000474235|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halarchaeum|s__Halarchaeum_acidiphilum"	"GCA_000474235"	"1261545"	"2157"	"28890"	"183963"	"2235"	"2236"	"744724"	"489138"	"1261545"
"GCA_000337255|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Halalkalicoccus_jeotgali"	"GCA_000337255"	"795797"	"2157"	"28890"	"183963"	"2235"	"1963270"	"332246"	"413810"	"795797"
"GCA_001593955|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Halalkalicoccus_paucihalophilus"	"GCA_001593955"	"1008153"	"2157"	"28890"	"183963"	"2235"	"1963270"	"332246"	"1008153"	NA
"GCA_003021235|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__Halobacteriales_archaeon_QH_6_64_20"	"GCA_003021235"	"1919154"	"2157"	"28890"	"183963"	"2235"	NA	NA	"1919154"	NA
"GCA_003022925|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__Halobacteriales_archaeon_QS_8_65_32"	"GCA_003022925"	"1919186"	"2157"	"28890"	"183963"	"2235"	NA	NA	"1919186"	NA
"GCA_000336675|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_hamelinensis"	"GCA_000336675"	"1132509"	"2157"	"28890"	"183963"	"2235"	"1963270"	"2249"	"332168"	"1132509"
"GCA_000336695|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_morrhuae"	"GCA_000336695"	"931277"	"2157"	"28890"	"183963"	"2235"	"1963270"	"2249"	"2250"	"931277"
"GCA_000336715|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_thailandensis"	"GCA_000336715"	"1227457"	"2157"	"28890"	"183963"	"2235"	"1963270"	"2249"	"335952"	"1227457"
"GCA_000336915|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_saccharolyticus"	"GCA_000336915"	"1227455"	"2157"	"28890"	"183963"	"2235"	"1963270"	"2249"	"62319"	"1227455"
"GCA_000336935|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_salifodinae"	"GCA_000336935"	"1227456"	"2157"	"28890"	"183963"	"2235"	"1963270"	"2249"	"36738"	"1227456"
"GCA_000416045|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_J07HR59"	"GCA_000416045"	"1238428"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"1238428"	NA
"GCA_000496235|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HR60"	"GCA_000496235"	"1412874"	"2157"	NA	NA	NA	NA	NA	"1412874"	NA
"GCA_002952775|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__archaeon_AArc_Sl"	"GCA_002952775"	"2055893"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2678343"	"2055893"	NA
"GCA_900107205|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halopenitus|s__Halopenitus_persicus"	"GCA_900107205"	"1048396"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1209988"	"1048396"	NA
"GCA_900108505|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halopenitus|s__Halopenitus_malekzadehii"	"GCA_900108505"	"1267564"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1209988"	"1267564"	NA
"GCA_900188065|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_vacuolatum"	"GCA_900188065"	"63740"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"63740"	NA
"GCA_000496175|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HR67"	"GCA_000496175"	"1412871"	"2157"	NA	NA	NA	NA	NA	"1412871"	NA
"GCA_002252985|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_halodurans"	"GCA_002252985"	"1383851"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"1383851"	NA
"GCA_003287355|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_48_1_W"	"GCA_003287355"	"2249761"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"2249761"	NA
"GCA_000336995|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_aidingense"	"GCA_000336995"	"1230454"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"368623"	"1230454"
"GCA_000337375|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_lipolyticum"	"GCA_000337375"	"1227482"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"368624"	"1227482"
"GCA_000337355|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_kocurii"	"GCA_000337355"	"1230456"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"478441"	"1230456"
"GCA_000337915|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_saccharovorum"	"GCA_000337915"	"1227484"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"2248"	"1227484"
"GCA_002286985|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_WN019"	"GCA_002286985"	"2032630"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"2032630"	NA
"GCA_000022205|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_lacusprofundi"	"GCA_000022205"	"416348"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"2247"	"416348"
"GCA_002727125|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_persicum"	"GCA_002727125"	"1383844"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"1383844"	NA
"GCA_002114285|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_ezzemoulense"	"GCA_002114285"	"1121945"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"337243"	"1121945"
"GCA_900188075|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_chaoviator"	"GCA_900188075"	"337243"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"337243"	NA
"GCA_000513435|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_AJ67"	"GCA_000513435"	"1173487"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"1173487"	NA
"GCA_000337075|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_hochstenium"	"GCA_000337075"	"1227481"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"1227480"	"1227481"
"GCA_000337415|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_tebenquichense"	"GCA_000337415"	"1227485"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"119434"	"1227485"
"GCA_000337015|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_arcis"	"GCA_000337015"	"1230455"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"368454"	"1230455"
"GCA_000337395|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_litoreum"	"GCA_000337395"	"1227483"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"409316"	"1227483"
"GCA_000337055|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_distributum"	"GCA_000337055"	"1227467"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"29283"	"1227467"
"GCA_000337435|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_terrestre"	"GCA_000337435"	"1227486"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"267368"	"1227486"
"GCA_000336875|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_californiense"	"GCA_000336875"	"1227465"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"416585"	"1227465"
"GCA_001280455|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_tropicale"	"GCA_001280455"	"1765655"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"1765655"	NA
"GCA_000337035|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_coriense"	"GCA_000337035"	"1227466"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"64713"	"1227466"
"GCA_900111935|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sodomense"	"GCA_900111935"	"35743"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"56688"	"35743"	NA
"GCA_000495475|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Candidatus_Halobonum|s__Candidatus_Halobonum_tyrrellensis"	"GCA_000495475"	"1324957"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1431544"	"1431545"	"1324957"
"GCA_900129775|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halobaculum|s__Halobaculum_gomorrense"	"GCA_900129775"	"43928"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"43927"	"43928"	NA
"GCA_900109065|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halohasta|s__Halohasta_litchfieldiae"	"GCA_900109065"	"1073996"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1450140"	"1073996"	NA
"GCA_000416065|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halonotius|s__Halonotius_sp_J07HN4"	"GCA_000416065"	"1070774"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"869896"	"1070774"	NA
"GCA_000416025|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halonotius|s__Halonotius_sp_J07HN6"	"GCA_000416025"	"1238427"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"869896"	"1238427"	NA
"GCA_000496215|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HN63"	"GCA_000496215"	"1412873"	"2157"	NA	NA	NA	NA	NA	"1412873"	NA
"GCA_000416105|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__halophilic_archaeon_J07HB67"	"GCA_000416105"	"1085029"	"2157"	"28890"	"183963"	"2235"	NA	NA	"1085029"	NA
"GCA_000496195|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HB70"	"GCA_000496195"	"1412872"	"2157"	NA	NA	NA	NA	NA	"1412872"	NA
"GCA_002025255|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halolamina|s__Halolamina_sp_CBA1230"	"GCA_002025255"	"1853690"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1075397"	"1853690"	NA
"GCA_000224475|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacales_unclassified|g__Haloferacales_unclassified|s__halophilic_archaeon_DL31"	"GCA_000224475"	"756883"	"2157"	"28890"	"183963"	"1644055"	NA	NA	"756883"	NA
"GCA_900115675|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halolamina|s__Halolamina_pelagica"	"GCA_900115675"	"699431"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1075397"	"699431"	NA
"GCA_000009185|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloquadratum|s__Haloquadratum_walsbyi"	"GCA_000009185"	"362976"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"293431"	"293091"	"362976"
"GCA_000416005|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloquadratum|s__Haloquadratum_sp_J07HQX50"	"GCA_000416005"	"1238426"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"293431"	"1238426"	NA
"GCA_900107195|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halobellus|s__Halobellus_clavatus"	"GCA_900107195"	"660517"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1073986"	"660517"	NA
"GCA_900108165|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halobellus|s__Halobellus_limi"	"GCA_900108165"	"699433"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1073986"	"699433"	NA
"GCA_003351065|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halopelagius|s__Halopelagius_longus"	"GCA_003351065"	"1236180"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1008195"	"1236180"	NA
"GCA_900113245|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halopelagius|s__Halopelagius_inordinatus"	"GCA_900113245"	"553467"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1008195"	"553467"	NA
"GCA_000172995|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogeometricum|s__Halogeometricum_borinquense"	"GCA_000172995"	"469382"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"60846"	"60847"	"469382"
"GCA_000337095|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogeometricum|s__Halogeometricum_pallidum"	"GCA_000337095"	"1227487"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"60846"	"411361"	"1227487"
"GCA_900112175|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogeometricum|s__Halogeometricum_rufum"	"GCA_900112175"	"553469"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"60846"	"553469"	NA
"GCA_900115785|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogeometricum|s__Halogeometricum_limi"	"GCA_900115785"	"555875"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"60846"	"555875"	NA
"GCA_002906575|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Salinigranum|s__Salinigranum_rubrum"	"GCA_002906575"	"755307"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1644057"	"755307"	NA
"GCA_003336245|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloplanus|s__Haloplanus_salinus"	"GCA_003336245"	"1126245"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"376170"	"1126245"	NA
"GCA_900107665|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloplanus|s__Haloplanus_vescus"	"GCA_900107665"	"555874"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"376170"	"555874"	NA
"GCA_001469955|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloprofundus|s__Haloprofundus_marisrubri"	"GCA_001469955"	"1514971"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"1911573"	"1514971"	NA
"GCA_900110465|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogranum|s__Halogranum_amylolyticum"	"GCA_900110465"	"660520"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"695982"	"660520"	NA
"GCA_900103715|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogranum|s__Halogranum_gelatinilyticum"	"GCA_900103715"	"660521"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"695982"	"660521"	NA
"GCA_000283335|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogranum|s__Halogranum_salarium"	"GCA_000283335"	"1210908"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"695982"	"693851"	"1210908"
"GCA_900114455|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Halogranum|s__Halogranum_rubrum"	"GCA_900114455"	"553466"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"695982"	"553466"	NA
"GCA_000336755|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_elongans"	"GCA_000336755"	"1230453"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"403191"	"1230453"
"GCA_900109695|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_larsenii"	"GCA_900109695"	"302484"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"302484"	NA
"GCA_000337815|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_mucosum"	"GCA_000337815"	"662479"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"403181"	"662479"
"GCA_000306765|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_mediterranei"	"GCA_000306765"	"523841"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"2252"	"523841"
"GCA_001469865|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_sp_SB29"	"GCA_001469865"	"1544718"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"1544718"	NA
"GCA_000025685|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_volcanii"	"GCA_000025685"	"309800"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"2246"	"309800"
"GCA_001190965|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_gibbonsii"	"GCA_001190965"	"35746"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"35746"	NA
"GCA_000336735|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_alexandrinus"	"GCA_000336735"	"1227458"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"114529"	"1227458"
"GCA_000336795|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_lucentense"	"GCA_000336795"	"1230452"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"2254"	"1230452"
"GCA_000336815|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_prahovense"	"GCA_000336815"	"1227461"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"381852"	"1227461"
"GCA_001368915|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_massiliensis"	"GCA_001368915"	"1476858"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"1476858"	NA
"GCA_000337795|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_denitrificans"	"GCA_000337795"	"662478"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"35745"	"662478"
"GCA_000337835|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloferax|s__Haloferax_sulfurifontis"	"GCA_000337835"	"662480"	"2157"	"28890"	"183963"	"1644055"	"1644056"	"2251"	"255616"	"662480"
"GCA_003058365|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae|g__Haloarculaceae_unclassified|s__Haloarculaceae_archaeon_HArcel1"	"GCA_003058365"	"1679096"	"2157"	"28890"	"183963"	"2235"	"1963268"	"2907507"	"1679096"	NA
"GCA_000023945|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae|g__Halorhabdus|s__Halorhabdus_utahensis"	"GCA_000023945"	"519442"	"2157"	"28890"	"183963"	"2235"	"1963268"	"146825"	"146826"	"519442"
"GCA_000470655|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae|g__Halorhabdus|s__Halorhabdus_tiamatea"	"GCA_000470655"	"1033806"	"2157"	"28890"	"183963"	"2235"	"1963268"	"146825"	"430914"	"1033806"
"GCA_900100385|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halovenus|s__Halovenus_aranensis"	"GCA_900100385"	"890420"	"2157"	"28890"	"183963"	"2235"	"1963268"	"1377992"	"890420"	NA
"GCA_000415945|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__halophilic_archaeon_J07HX5"	"GCA_000415945"	"1325472"	"2157"	"28890"	"183963"	"2235"	NA	NA	"1325472"	NA
