"node"	"taxid"	"n_labels"	"node_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"	"Taxon_name"	"Rank"
34204	"2701"	1	"2701"	"2"	"201174"	"1760"	"85004"	"31953"	"2701"	NA	NA	"Gardnerella"	"genus"
34206	"2702"	1	"2702"	"2"	"201174"	"1760"	"85004"	"31953"	"2701"	"2702"	NA	"Gardnerella vaginalis"	"species"
34220	"419014"	1	"419014"	"2"	"201174"	"1760"	"85004"	"31953"	"419014"	NA	NA	"Alloscardovia"	"genus"
34225	"196081"	1	"196081"	"2"	"201174"	"1760"	"85004"	"31953"	"196081"	NA	NA	"Scardovia"	"genus"
34227	"85019"	1	"85019"	"2"	"201174"	"1760"	"85006"	"85019"	NA	NA	NA	"Brevibacteriaceae"	"family"
34229	"1696"	1	"1696"	"2"	"201174"	"1760"	"85006"	"85019"	"1696"	NA	NA	"Brevibacterium"	"genus"
34266	"1268"	2	"1268+1663"	"2"	"201174"	"1760"	"85006"	"1268"	NA	NA	NA	"Micrococcaceae"	"family"
34266	"1663"	2	"1268+1663"	"2"	"201174"	"1760"	"85006"	"1268"	"1663"	NA	NA	"Arthrobacter"	"genus"
34278	"1742993"	1	"1742993"	"2"	"201174"	"1760"	"85006"	"1268"	"1742993"	NA	NA	"Pseudarthrobacter"	"genus"
34305	"2078575"	1	"2078575"	"2"	"201174"	"1760"	"85006"	"1268"	"2078575"	NA	NA	"Psychromicrobium"	"genus"
34311	"1742992"	1	"1742992"	"2"	"201174"	"1760"	"85006"	"1268"	"1742992"	NA	NA	"Paenarthrobacter"	"genus"
34330	"1742989"	1	"1742989"	"2"	"201174"	"1760"	"85006"	"1268"	"1742989"	NA	NA	"Glutamicibacter"	"genus"
34341	"1742990"	1	"1742990"	"2"	"201174"	"1760"	"85006"	"1268"	"1742990"	NA	NA	"Paeniglutamicibacter"	"genus"
34348	"2676121"	1	"2676121"	"2"	"201174"	"1760"	"85006"	"1268"	"2676121"	NA	NA	"Galactobacter"	"genus"
34353	"1269"	1	"1269"	"2"	"201174"	"1760"	"85006"	"1268"	"1269"	NA	NA	"Micrococcus"	"genus"
34361	"169133"	1	"169133"	"2"	"201174"	"1760"	"85006"	"1268"	"169133"	NA	NA	"Citricoccus"	"genus"
34367	"370735"	1	"370735"	"2"	"201174"	"1760"	"85006"	"1268"	"370735"	NA	NA	"Zhihengliuella"	"genus"
34371	"1868332"	1	"1868332"	"2"	"201174"	"1760"	"85006"	"1268"	"1868332"	NA	NA	"Neomicrococcus"	"genus"
34398	"1418588"	1	"1418588"	"2"	"201174"	"1760"	"85006"	"1268"	"1418588"	NA	NA	"Tersicoccus"	"genus"
34408	"57493"	1	"57493"	"2"	"201174"	"1760"	"85006"	"1268"	"57493"	NA	NA	"Kocuria"	"genus"
34424	"32207"	1	"32207"	"2"	"201174"	"1760"	"85006"	"1268"	"32207"	NA	NA	"Rothia"	"genus"
34445	"57494"	1	"57494"	"2"	"201174"	"1760"	"85006"	"1268"	"57494"	NA	NA	"Nesterenkonia"	"genus"
34472	"1164863"	1	"1164863"	"2"	"201174"	"1760"	"85006"	"1268"	"1164863"	NA	NA	"Enteractinococcus"	"genus"
34474	"225447"	1	"225447"	"2"	"201174"	"1760"	"85006"	"1268"	"225447"	NA	NA	"Yaniella"	"genus"
34477	"1742991"	1	"1742991"	"2"	"201174"	"1760"	"85006"	"1268"	"1742991"	NA	NA	"Pseudoglutamicibacter"	"genus"
34479	"596707"	1	"596707"	"2"	"201174"	"1760"	"85006"	"1268"	"596707"	NA	NA	"Sinomonas"	"genus"
34489	"85020"	1	"85020"	"2"	"201174"	"1760"	"85006"	"85020"	NA	NA	NA	"Dermabacteraceae"	"family"
34491	"43668"	1	"43668"	"2"	"201174"	"1760"	"85006"	"85020"	"43668"	NA	NA	"Brachybacterium"	"genus"
34516	"36739"	1	"36739"	"2"	"201174"	"1760"	"85006"	"85020"	"36739"	NA	NA	"Dermabacter"	"genus"
34518	"1042322"	2	"1042322+577469"	"2"	"201174"	"1760"	"85006"	"1042322"	NA	NA	NA	"Demequinaceae"	"family"
34518	"577469"	2	"1042322+577469"	"2"	"201174"	"1760"	"85006"	"1042322"	"577469"	NA	NA	"Demequina"	"genus"
34540	"53357"	1	"53357"	"2"	"201174"	"1760"	"85006"	"85021"	"53357"	NA	NA	"Intrasporangium"	"genus"
34541	"136099"	1	"136099"	"2"	"201174"	"1760"	"85006"	"85021"	"136099"	NA	NA	"Knoellia"	"genus"
34543	"367298"	1	"367298"	"2"	"201174"	"1760"	"85006"	"85021"	"367298"	NA	NA	"Phycicoccus"	"genus"
34546	"53355"	1	"53355"	"2"	"201174"	"1760"	"85006"	"85021"	"53355"	NA	NA	"Terrabacter"	"genus"
34560	"2805645"	1	"2805645"	"2"	"201174"	"1760"	"85006"	"85021"	"2805645"	NA	NA	"Pedococcus"	"genus"
34572	"99479"	1	"99479"	"2"	"201174"	"1760"	"85006"	"85021"	"99479"	NA	NA	"Tetrasphaera"	"genus"
34585	"82345"	1	"82345"	"2"	"201174"	"1760"	"85006"	"85021"	"82345"	NA	NA	"Ornithinicoccus"	"genus"
34588	"344063"	1	"344063"	"2"	"201174"	"1760"	"85006"	"85021"	"344063"	NA	NA	"Oryzihumus"	"genus"
34591	"53457"	1	"53457"	"2"	"201174"	"1760"	"85006"	"85021"	"53457"	NA	NA	"Janibacter"	"genus"
34606	"145357"	1	"145357"	"2"	"201174"	"1760"	"85006"	"145357"	NA	NA	NA	"Dermacoccaceae"	"family"
34611	"1096776"	1	"1096776"	"2"	"201174"	"1760"	"85006"	"145357"	"1096776"	NA	NA	"Flexivirga"	"genus"
34616	"745364"	1	"745364"	"2"	"201174"	"1760"	"85006"	"145357"	"745364"	NA	NA	"Luteipulveratus"	"genus"
34620	"1535207"	1	"1535207"	"2"	"201174"	"1760"	"85006"	"145357"	"1535207"	NA	NA	"Barrientosiimonas"	"genus"
34623	"908251"	1	"908251"	"2"	"201174"	"1760"	"85006"	"145357"	"908251"	NA	NA	"Branchiibius"	"genus"
34624	"1158982"	1	"1158982"	"2"	"201174"	"1760"	"85006"	"145357"	"1158982"	NA	NA	"Calidifontibacter"	"genus"
34626	"908935"	1	"908935"	"2"	"201174"	"1760"	"85006"	"145357"	"908935"	NA	NA	"Yimella"	"genus"
34627	"57495"	1	"57495"	"2"	"201174"	"1760"	"85006"	"145357"	"57495"	NA	NA	"Dermacoccus"	"genus"
34630	"85018"	1	"85018"	"2"	"201174"	"1760"	"85006"	"85018"	NA	NA	NA	"Dermatophilaceae"	"family"
34633	"267408"	1	"267408"	"2"	"201174"	"1760"	"85006"	"85021"	"267408"	NA	NA	"Arsenicicoccus"	"genus"
34639	"984996"	1	"984996"	"2"	"201174"	"1760"	"85006"	"85018"	"984996"	NA	NA	"Mobilicoccus"	"genus"
34642	"2805590"	1	"2805590"	"2"	"201174"	"1760"	"85006"	"2805590"	NA	NA	NA	"Ornithinimicrobiaceae"	"family"
34643	"125287"	1	"125287"	"2"	"201174"	"1760"	"85006"	"2805590"	"125287"	NA	NA	"Ornithinimicrobium"	"genus"
34656	"265976"	1	"265976"	"2"	"201174"	"1760"	"85006"	"2805590"	"265976"	NA	NA	"Serinicoccus"	"genus"
34660	"2805426"	2	"2805426+57499"	"2"	"201174"	"1760"	"85006"	"2805426"	NA	NA	NA	"Kytococcaceae"	"family"
34660	"57499"	2	"2805426+57499"	"2"	"201174"	"1760"	"85006"	"2805426"	"57499"	NA	NA	"Kytococcus"	"genus"
34690	"2071633"	1	"2071633"	"2"	"201174"	"1760"	"85006"	"85016"	"1707"	"2071633"	NA	"Cellulomonas algicola"	"species"
34700	"162491"	1	"162491"	"2"	"201174"	"1760"	"85006"	"85016"	"162491"	NA	NA	"Oerskovia"	"genus"
34704	"665568"	1	"665568"	"2"	"201174"	"1760"	"85006"	"85016"	"665568"	NA	NA	"Paraoerskovia"	"genus"
34706	"85022"	1	"85022"	"2"	"201174"	"1760"	"85006"	"85022"	NA	NA	NA	"Jonesiaceae"	"family"
34708	"145360"	2	"145360+60919"	"2"	"201174"	"1760"	"85006"	"145360"	NA	NA	NA	"Sanguibacteraceae"	"family"
34708	"60919"	2	"145360+60919"	"2"	"201174"	"1760"	"85006"	"145360"	"60919"	NA	NA	"Sanguibacter"	"genus"
34713	"2756312"	1	"2756312"	"2"	"201174"	"1760"	"85006"	"85022"	"2756312"	NA	NA	"Flavimobilis"	"genus"
34717	"43673"	1	"43673"	"2"	"201174"	"1760"	"85006"	"85022"	"43673"	NA	NA	"Jonesia"	"genus"
34718	"145359"	2	"145359+13242"	"2"	"201174"	"1760"	"85006"	"145359"	NA	NA	NA	"Rarobacteraceae"	"family"
34718	"13242"	2	"145359+13242"	"2"	"201174"	"1760"	"85006"	"145359"	"13242"	NA	NA	"Rarobacter"	"genus"
34720	"458839"	1	"458839"	"2"	"201174"	"1760"	"85006"	"85016"	"458839"	NA	NA	"Actinotalea"	"genus"
34726	"1926259"	1	"1926259"	"2"	"201174"	"1760"	"85006"	"85016"	"1926259"	NA	NA	"Pseudactinotalea"	"genus"
34728	"908626"	1	"908626"	"2"	"201174"	"1760"	"622452"	"83778"	"908626"	NA	NA	"Angustibacter"	"genus"
34738	"1654"	1	"1654"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	NA	NA	"Actinomyces"	"genus"
34776	"184869"	1	"184869"	"2"	"201174"	"1760"	"2037"	"2049"	"184869"	NA	NA	"Varibaculum"	"genus"
34780	"2692118"	2	"2692118+33007"	"2"	"201174"	"1760"	"2037"	"2049"	"2692118"	NA	NA	"Winkia"	"genus"
34780	"33007"	2	"2692118+33007"	"2"	"201174"	"1760"	"2037"	"2049"	"2692118"	"33007"	NA	"Winkia neuii"	"species"
34781	"2692113"	1	"2692113"	"2"	"201174"	"1760"	"2037"	"2049"	"2692113"	NA	NA	"Gleimia"	"genus"
34783	"2529408"	1	"2529408"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	NA	NA	"Schaalia"	"genus"
34794	"2050"	1	"2050"	"2"	"201174"	"1760"	"2037"	"2049"	"2050"	NA	NA	"Mobiluncus"	"genus"
34798	"2767318"	1	"2767318"	"2"	"201174"	"1760"	"2037"	"2049"	"2767318"	NA	NA	"Boudabousia"	"genus"
34802	"28263"	1	"28263"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	NA	NA	"Arcanobacterium"	"genus"
34811	"1069494"	1	"1069494"	"2"	"201174"	"1760"	"2037"	"2049"	"1069494"	NA	NA	"Trueperella"	"genus"
34816	"1653174"	1	"1653174"	"2"	"201174"	"1760"	"2037"	"2049"	"1653174"	NA	NA	"Actinotignum"	"genus"
34818	"76833"	1	"76833"	"2"	"201174"	"1760"	"2037"	"2049"	"76833"	NA	NA	"Actinobaculum"	"genus"
34823	"1522056"	1	"1522056"	"2"	"201174"	"1760"	"2037"	"2049"	"1522056"	NA	NA	"Flaviflexus"	"genus"
34826	"1331736"	2	"1331736+626119"	"2"	"201174"	"1760"	"85006"	"1331736"	NA	NA	NA	"Ruaniaceae"	"family"
34826	"626119"	2	"1331736+626119"	"2"	"201174"	"1760"	"85006"	"1331736"	"626119"	NA	NA	"Ruania"	"genus"
34829	"2828348"	1	"2828348"	"2"	"201174"	"1760"	"85006"	"1331736"	"2828348"	NA	NA	"Occultella"	"genus"
34836	"125316"	1	"125316"	"2"	"201174"	"1760"	"85006"	"125316"	NA	NA	NA	"Beutenbergiaceae"	"family"
34840	"690565"	1	"690565"	"2"	"201174"	"1760"	"85006"	"125316"	"690565"	NA	NA	"Serinibacter"	"genus"
34842	"754249"	1	"754249"	"2"	"201174"	"1760"	"85006"	NA	"754249"	NA	NA	"Luteimicrobium"	"genus"
34843	"85017"	1	"85017"	"2"	"201174"	"1760"	"85006"	"85017"	NA	NA	NA	"Promicromonosporaceae"	"family"
34846	"254250"	1	"254250"	"2"	"201174"	"1760"	"85006"	"85017"	"254250"	NA	NA	"Isoptericola"	"genus"
34852	"1914244"	1	"1914244"	"2"	"201174"	"1760"	"85006"	"85017"	"1914244"	NA	NA	"Krasilnikoviella"	"genus"
34857	"186188"	1	"186188"	"2"	"201174"	"1760"	"85006"	"85017"	"186188"	NA	NA	"Xylanimonas"	"genus"
34862	"43676"	1	"43676"	"2"	"201174"	"1760"	"85006"	"85017"	"43676"	NA	NA	"Promicromonospora"	"genus"
34875	"253183"	1	"253183"	"2"	"201174"	"1760"	"85006"	"85017"	"253183"	NA	NA	"Myceligenerans"	"genus"
34879	"157920"	1	"157920"	"2"	"201174"	"1760"	"85006"	"85017"	"157920"	NA	NA	"Cellulosimicrobium"	"genus"
34884	"2672572"	1	"2672572"	"2"	"201174"	"1760"	"85006"	"85017"	"157920"	"2672572"	NA	"Cellulosimicrobium composti"	"species"
34886	"154116"	1	"154116"	"2"	"201174"	"1760"	"85006"	"145358"	"154116"	NA	NA	"Georgenia"	"genus"
34898	"1433988"	1	"1433988"	"2"	"201174"	"1760"	"85006"	"85021"	"1433988"	NA	NA	"Aquipuribacter"	"genus"
34901	"49184"	1	"49184"	"2"	"201174"	"1760"	"622452"	"83778"	"49184"	NA	NA	"Kineosporia"	"genus"
34910	"1156392"	1	"1156392"	"2"	"201174"	"1760"	"622452"	"83778"	"1156392"	NA	NA	"Pseudokineococcus"	"genus"
34913	"317661"	1	"317661"	"2"	"201174"	"1760"	"622452"	"83778"	"317661"	NA	NA	"Quadrisphaera"	"genus"
34915	"33981"	1	"33981"	"2"	"201174"	"1760"	"622452"	"83778"	"33981"	NA	NA	"Kineococcus"	"genus"
34929	"1643684"	3	"1643684+85031+53460"	"2"	"201174"	"1760"	"1643684"	NA	NA	NA	NA	"Nakamurellales"	"order"
34929	"85031"	3	"1643684+85031+53460"	"2"	"201174"	"1760"	"1643684"	"85031"	NA	NA	NA	"Nakamurellaceae"	"family"
34929	"53460"	3	"1643684+85031+53460"	"2"	"201174"	"1760"	"1643684"	"85031"	"53460"	NA	NA	"Nakamurella"	"genus"
34941	"35750"	1	"35750"	"2"	"201174"	"1760"	"2495578"	"85033"	"35750"	NA	NA	"Sporichthya"	"genus"
34943	"2495577"	3	"2495577+622454+65502"	"2"	"201174"	"1760"	"2495577"	NA	NA	NA	NA	"Cryptosporangiales"	"order"
34943	"622454"	3	"2495577+622454+65502"	"2"	"201174"	"1760"	"2495577"	"622454"	NA	NA	NA	"Cryptosporangiaceae"	"family"
34943	"65502"	3	"2495577+622454+65502"	"2"	"201174"	"1760"	"2495577"	"622454"	"65502"	NA	NA	"Cryptosporangium"	"genus"
34950	"1643682"	2	"1643682+85030"	"2"	"201174"	"1760"	"1643682"	NA	NA	NA	NA	"Geodermatophilales"	"order"
34950	"85030"	2	"1643682+85030"	"2"	"201174"	"1760"	"1643682"	"85030"	NA	NA	NA	"Geodermatophilaceae"	"family"
34953	"38501"	1	"38501"	"2"	"201174"	"1760"	"1643682"	"85030"	"38501"	NA	NA	"Blastococcus"	"genus"
34967	"88138"	1	"88138"	"2"	"201174"	"1760"	"1643682"	"85030"	"88138"	NA	NA	"Modestobacter"	"genus"
34979	"1860"	1	"1860"	"2"	"201174"	"1760"	"1643682"	"85030"	"1860"	NA	NA	"Geodermatophilus"	"genus"
34998	"2183612"	1	"2183612"	"2"	"201174"	"1760"	"1643682"	"85030"	"2183612"	NA	NA	"Klenkia"	"genus"
35003	"2027529"	1	"2027529"	"2"	"201174"	"1760"	"1643682"	"85030"	"2027529"	NA	NA	"Cumulibacter"	"genus"
35006	"85013"	2	"85013+74712"	"2"	"201174"	"1760"	"85013"	NA	NA	NA	NA	"Frankiales"	"order"
35006	"74712"	2	"85013+74712"	"2"	"201174"	"1760"	"85013"	"74712"	NA	NA	NA	"Frankiaceae"	"family"
35009	"2994362"	1	"2994362"	"2"	"201174"	"1760"	"85013"	"74712"	"2994362"	NA	NA	"Parafrankia"	"genus"
35013	"2994363"	1	"2994363"	"2"	"201174"	"1760"	"85013"	"74712"	"2994363"	NA	NA	"Pseudofrankia"	"genus"
35015	"1854"	1	"1854"	"2"	"201174"	"1760"	"85013"	"74712"	"1854"	NA	NA	"Frankia"	"genus"
35018	"2805415"	3	"2805415+2805416+1434010"	"2"	"201174"	"1760"	"2805415"	NA	NA	NA	NA	"Jatrophihabitantales"	"order"
35018	"2805416"	3	"2805415+2805416+1434010"	"2"	"201174"	"1760"	"2805415"	"2805416"	NA	NA	NA	"Jatrophihabitantaceae"	"family"
35018	"1434010"	3	"2805415+2805416+1434010"	"2"	"201174"	"1760"	"2805415"	"2805416"	"1434010"	NA	NA	"Jatrophihabitans"	"genus"
35024	"84992"	2	"84992+84993"	"2"	"201174"	"84992"	NA	NA	NA	NA	NA	"Acidimicrobiia"	"class"
35024	"84993"	2	"84992+84993"	"2"	"201174"	"84992"	"84993"	NA	NA	NA	NA	"Acidimicrobiales"	"order"
35026	"633392"	1	"633392"	"2"	"201174"	"84992"	"84993"	"633392"	NA	NA	NA	"Iamiaceae"	"family"
35028	"2820403"	1	"2820403"	"2"	"201174"	"84992"	"84993"	"633392"	"2820403"	NA	NA	"Rhabdothermincola"	"genus"
35030	"2448023"	1	"2448023"	"2"	"201174"	"84992"	"84993"	"2448023"	NA	NA	NA	"Ilumatobacteraceae"	"family"
35031	"682522"	1	"682522"	"2"	"201174"	"84992"	"84993"	"2448023"	"682522"	NA	NA	"Ilumatobacter"	"genus"
35033	"84994"	1	"84994"	"2"	"201174"	"84992"	"84993"	"84994"	NA	NA	NA	"Acidimicrobiaceae"	"family"
35038	"908620"	1	"908620"	"2"	"201174"	"908620"	NA	NA	NA	NA	NA	"Nitriliruptoria"	"class"
35040	"908621"	3	"908621+908622+908623"	"2"	"201174"	"908620"	"908621"	NA	NA	NA	NA	"Euzebyales"	"order"
35040	"908622"	3	"908621+908622+908623"	"2"	"201174"	"908620"	"908621"	"908622"	NA	NA	NA	"Euzebyaceae"	"family"
35040	"908623"	3	"908621+908622+908623"	"2"	"201174"	"908620"	"908621"	"908622"	"908623"	NA	NA	"Euzebya"	"genus"
35044	"84998"	2	"84998+84999"	"2"	"201174"	"84998"	NA	NA	NA	NA	NA	"Coriobacteriia"	"class"
35044	"84999"	2	"84998+84999"	"2"	"201174"	"84998"	"84999"	NA	NA	NA	NA	"Coriobacteriales"	"order"
35045	"1643822"	2	"1643822+1643826"	"2"	"201174"	"84998"	"1643822"	NA	NA	NA	NA	"Eggerthellales"	"order"
35045	"1643826"	2	"1643822+1643826"	"2"	"201174"	"84998"	"1643822"	"1643826"	NA	NA	NA	"Eggerthellaceae"	"family"
35047	"84107"	1	"84107"	"2"	"201174"	"84998"	"84999"	"84107"	NA	NA	NA	"Coriobacteriaceae"	"family"
35053	"447020"	1	"447020"	"2"	"201174"	"84998"	"1643822"	"1643826"	"447020"	NA	NA	"Adlercreutzia"	"genus"
35057	"446660"	1	"446660"	"2"	"201174"	"84998"	"1643822"	"1643826"	"447020"	"446660"	NA	"Adlercreutzia equolifaciens"	"species"
35060	"1473205"	1	"1473205"	"2"	"201174"	"84998"	"84999"	"84107"	"1473205"	NA	NA	"Senegalimassilia"	"genus"
35061	"2815775"	1	"2815775"	"2"	"201174"	"84998"	"1643822"	"1643826"	"2815775"	NA	NA	"Berryella"	"genus"
35062	"84108"	1	"84108"	"2"	"201174"	"84998"	"1643822"	"1643826"	"84108"	NA	NA	"Slackia"	"genus"
35069	"84111"	1	"84111"	"2"	"201174"	"84998"	"1643822"	"1643826"	"84111"	NA	NA	"Eggerthella"	"genus"
35075	"651554"	1	"651554"	"2"	"201174"	"84998"	"1643822"	"1643826"	"651554"	NA	NA	"Paraeggerthella"	"genus"
35076	"644652"	1	"644652"	"2"	"201174"	"84998"	"1643822"	"1643826"	"644652"	NA	NA	"Gordonibacter"	"genus"
35079	"1472762"	1	"1472762"	"2"	"201174"	"84998"	"84999"	"84107"	"1472762"	NA	NA	"Enorma"	"genus"
35080	"102106"	1	"102106"	"2"	"201174"	"84998"	"84999"	"84107"	"102106"	NA	NA	"Collinsella"	"genus"
35088	"1926677"	1	"1926677"	"2"	"201174"	"84998"	"1643822"	"1643826"	"1926677"	NA	NA	"Raoultibacter"	"genus"
35089	"1643824"	1	"1643824"	"2"	"201174"	"84998"	"84999"	"1643824"	NA	NA	NA	"Atopobiaceae"	"family"
35091	"133925"	1	"133925"	"2"	"201174"	"84998"	"84999"	"1643824"	"133925"	NA	NA	"Olsenella"	"genus"
35100	"2082587"	1	"2082587"	"2"	"201174"	"84998"	"84999"	"1643824"	"2082587"	NA	NA	"Parolsenella"	"genus"
35103	"2847307"	1	"2847307"	"2"	"201174"	"84998"	"84999"	"1643824"	"2847307"	NA	NA	"Thermophilibacter"	"genus"
35108	"1380"	1	"1380"	"2"	"201174"	"84998"	"84999"	"1643824"	"1380"	NA	NA	"Atopobium"	"genus"
35110	"2767353"	1	"2767353"	"2"	"201174"	"84998"	"84999"	"1643824"	"2767353"	NA	NA	"Lancefieldella"	"genus"
35114	"588673"	1	"588673"	"2"	"201174"	"1497346"	"588673"	NA	NA	NA	NA	"Solirubrobacterales"	"order"
35118	"361606"	2	"361606+361607"	"2"	"201174"	"1497346"	"588673"	"361606"	NA	NA	NA	"Patulibacteraceae"	"family"
35118	"361607"	2	"361606+361607"	"2"	"201174"	"1497346"	"588673"	"361606"	"361607"	NA	NA	"Patulibacter"	"genus"
35122	"320583"	2	"320583+191494"	"2"	"201174"	"1497346"	"588673"	"320583"	NA	NA	NA	"Conexibacteraceae"	"family"
35122	"191494"	2	"320583+191494"	"2"	"201174"	"1497346"	"588673"	"320583"	"191494"	NA	NA	"Conexibacter"	"genus"
35124	"320599"	2	"320599+207599"	"2"	"201174"	"1497346"	"588673"	"320599"	NA	NA	NA	"Solirubrobacteraceae"	"family"
35124	"207599"	2	"320599+207599"	"2"	"201174"	"1497346"	"588673"	"320599"	"207599"	NA	NA	"Solirubrobacter"	"genus"
35129	"1759334"	2	"1759334+1759365"	"2"	"201174"	"1497346"	"588673"	"1759334"	NA	NA	NA	"Parviterribacteraceae"	"family"
35129	"1759365"	2	"1759334+1759365"	"2"	"201174"	"1497346"	"588673"	"1759334"	"1759365"	NA	NA	"Parviterribacter"	"genus"
35130	"2758916"	2	"2758916+2758920"	"2"	"201174"	"1497346"	"588673"	"2758916"	NA	NA	NA	"Paraconexibacteraceae"	"family"
35130	"2758920"	2	"2758916+2758920"	"2"	"201174"	"1497346"	"588673"	"2758916"	"2758920"	NA	NA	"Paraconexibacter"	"genus"
35133	"2843198"	3	"2843198+2843199+2843200"	"2"	"201174"	"1497346"	"2843198"	NA	NA	NA	NA	"Miltoncostaeales"	"order"
35133	"2843199"	3	"2843198+2843199+2843200"	"2"	"201174"	"1497346"	"2843198"	"2843199"	NA	NA	NA	"Miltoncostaeaceae"	"family"
35133	"2843200"	3	"2843198+2843199+2843200"	"2"	"201174"	"1497346"	"2843198"	"2843199"	"2843200"	NA	NA	"Miltoncostaea"	"genus"
35134	"84997"	2	"84997+42255"	"2"	"201174"	"84995"	"84996"	"84997"	NA	NA	NA	"Rubrobacteraceae"	"family"
35134	"42255"	2	"84997+42255"	"2"	"201174"	"84995"	"84996"	"84997"	"42255"	NA	NA	"Rubrobacter"	"genus"
35144	"543349"	2	"543349+2733"	"2"	"1239"	"186801"	"186802"	"543349"	NA	NA	NA	"Symbiobacteriaceae"	"family"
35144	"2733"	2	"543349+2733"	"2"	"1239"	"186801"	"186802"	"543349"	"2733"	NA	NA	"Symbiobacterium"	"genus"
35155	"862"	1	"862"	"2"	"1239"	"186801"	"186802"	"68298"	"862"	NA	NA	"Syntrophomonas"	"genus"
35158	"863"	1	"863"	"2"	"1239"	"186801"	"186802"	"68298"	"862"	"863"	NA	"Syntrophomonas wolfei"	"species"
35164	"54293"	1	"54293"	"2"	"1239"	"186801"	"186802"	"68298"	"54293"	NA	NA	"Thermosyntropha"	"genus"
35166	"1006482"	1	"1006482"	"2"	"1239"	"186801"	"186802"	"186807"	"1006482"	NA	NA	"Desulfitispora"	"genus"
35168	"44260"	1	"44260"	"2"	"1239"	"186801"	"3039167"	"3039168"	"44260"	NA	NA	"Moorella"	"genus"
35173	"129957"	1	"129957"	"2"	"1239"	"186801"	"68295"	"186814"	"129957"	NA	NA	"Carboxydothermus"	"genus"
35178	"539000"	1	"539000"	"2"	"1239"	"186801"	"186802"	"539000"	NA	NA	NA	"Clostridiales Family XVII. Incertae Sedis"	"family"
35179	"28033"	1	"28033"	"2"	"1239"	"186801"	"186802"	"539000"	"28033"	NA	NA	"Sulfobacillus"	"genus"
35184	"73918"	1	"73918"	"2"	"1239"	"186801"	"186802"	"539000"	"73918"	NA	NA	"Thermaerobacter"	"genus"
35191	"200795"	1	"200795"	"2"	"200795"	NA	NA	NA	NA	NA	NA	"Chloroflexota"	"phylum"
35195	"292625"	1	"292625"	"2"	"200795"	"292625"	NA	NA	NA	NA	NA	"Anaerolineae"	"class"
35196	"292629"	2	"292629+292628"	"2"	"200795"	"292625"	"292629"	NA	NA	NA	NA	"Anaerolineales"	"order"
35196	"292628"	2	"292629+292628"	"2"	"200795"	"292625"	"292629"	"292628"	NA	NA	NA	"Anaerolineaceae"	"family"
35204	"233189"	1	"233189"	"2"	"200795"	"292625"	"292629"	"292628"	"233189"	NA	NA	"Anaerolinea"	"genus"
35205	"475962"	3	"475962+475963+475964"	"2"	"200795"	"475962"	NA	NA	NA	NA	NA	"Caldilineae"	"class"
35205	"475963"	3	"475962+475963+475964"	"2"	"200795"	"475962"	"475963"	NA	NA	NA	NA	"Caldilineales"	"order"
35205	"475964"	3	"475962+475963+475964"	"2"	"200795"	"475962"	"475963"	"475964"	NA	NA	NA	"Caldilineaceae"	"family"
35206	"233191"	1	"233191"	"2"	"200795"	"475962"	"475963"	"475964"	"233191"	NA	NA	"Caldilinea"	"genus"
35208	"301297"	1	"301297"	"2"	"200795"	"301297"	NA	NA	NA	NA	NA	"Dehalococcoidia"	"class"
35209	"670486"	1	"670486"	"2"	"200795"	"301297"	NA	NA	"670486"	NA	NA	"Dehalogenimonas"	"genus"
35214	"32061"	1	"32061"	"2"	"200795"	"32061"	NA	NA	NA	NA	NA	"Chloroflexia"	"class"
35216	"32064"	2	"32064+1508635"	"2"	"200795"	"32061"	"32064"	NA	NA	NA	NA	"Chloroflexales"	"order"
35216	"1508635"	2	"32064+1508635"	"2"	"200795"	"32061"	"32064"	"1508635"	NA	NA	NA	"Roseiflexaceae"	"family"
35219	"1106"	2	"1106+1107"	"2"	"200795"	"32061"	"32064"	"1106"	NA	NA	NA	"Chloroflexaceae"	"family"
35219	"1107"	2	"1106+1107"	"2"	"200795"	"32061"	"32064"	"1106"	"1107"	NA	NA	"Chloroflexus"	"genus"
35221	"189772"	3	"189772+189773+64"	"2"	"200795"	"32061"	"189772"	NA	NA	NA	NA	"Herpetosiphonales"	"order"
35221	"189773"	3	"189772+189773+64"	"2"	"200795"	"32061"	"189772"	"189773"	NA	NA	NA	"Herpetosiphonaceae"	"family"
35221	"64"	3	"189772+189773+64"	"2"	"200795"	"32061"	"189772"	"189773"	"64"	NA	NA	"Herpetosiphon"	"genus"
35225	"3027942"	2	"3027942+189775"	"2"	"3027942"	NA	NA	NA	NA	NA	NA	"Thermomicrobiota"	"phylum"
35225	"189775"	2	"3027942+189775"	"2"	"3027942"	"189775"	NA	NA	NA	NA	NA	"Thermomicrobia"	"class"
35227	"1649508"	1	"1649508"	"2"	"3027942"	"189775"	NA	NA	"1649508"	NA	NA	"Thermorudis"	"genus"
35228	"189776"	3	"189776+189777+499"	"2"	"3027942"	"189775"	"189776"	NA	NA	NA	NA	"Thermomicrobiales"	"order"
