"node"	"taxid"	"n_labels"	"node_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
19446	"332102"	1	"332102"	"2"	"976"	"117743"	"200644"	"1853230"	"332102"	NA	NA
19454	"200473"	1	"200473"	"2"	"976"	"117743"	"200644"	"1853230"	"200473"	NA	NA
19456	"246874"	1	"246874"	"2"	"976"	"117743"	"200644"	"246874"	NA	NA	NA
19457	"1333713"	2	"1333713+267986"	"2"	"976"	"117743"	"200644"	"1333713"	NA	NA	NA
19457	"267986"	2	"1333713+267986"	"2"	"976"	"117743"	"200644"	"1333713"	"267986"	NA	NA
19462	"49546"	1	"49546"	"2"	"976"	"117743"	"200644"	"49546"	NA	NA	NA
19463	"2762318"	1	"2762318"	"2"	"976"	"117743"	"200644"	"2762318"	NA	NA	NA
19468	"39782"	2	"39782+34098"	"2"	"976"	"117743"	"200644"	"39782"	NA	NA	NA
19468	"34098"	2	"39782+34098"	"2"	"976"	"117743"	"200644"	"39782"	"34098"	NA	NA
19479	"1778601"	1	"1778601"	"2"	"976"	"117743"	"200644"	"2762318"	"1778601"	NA	NA
19482	"59732"	1	"59732"	"2"	"976"	"117743"	"200644"	"2762318"	"59732"	NA	NA
19485	"308865"	1	"308865"	"2"	"976"	"117743"	"200644"	"2762318"	"308865"	NA	NA
19497	"2782231"	1	"2782231"	"2"	"976"	"117743"	"200644"	"2762318"	"2782231"	NA	NA
19507	"2907937"	1	"2907937"	"2"	"976"	"117743"	"200644"	"2762318"	"2907937"	NA	NA
19508	"34084"	1	"34084"	"2"	"976"	"117743"	"200644"	"2762318"	"34084"	NA	NA
19510	"2782229"	1	"2782229"	"2"	"976"	"117743"	"200644"	"2762318"	"2782229"	NA	NA
19580	"452084"	1	"452084"	"2"	"976"	"117743"	"200644"	"2762318"	"59732"	"452084"	NA
19590	"1016"	1	"1016"	"2"	"976"	"117743"	"200644"	"49546"	"1016"	NA	NA
19604	"221065"	1	"221065"	"2"	"976"	"117743"	"200644"	"49546"	"221065"	NA	NA
19608	"1434045"	1	"1434045"	"2"	"976"	"117743"	"200644"	"49546"	"1434045"	NA	NA
19612	"363408"	1	"363408"	"2"	"976"	"117743"	"200644"	"49546"	"363408"	NA	NA
19622	"323273"	1	"323273"	"2"	"976"	"117743"	"200644"	"49546"	"363408"	"323273"	NA
19623	"261827"	1	"261827"	"2"	"976"	"117743"	"200644"	"49546"	"261827"	NA	NA
19624	"104264"	4	"104264+112040+178469+252356"	"2"	"976"	"117743"	"200644"	"49546"	"104264"	NA	NA
19624	"112040"	4	"104264+112040+178469+252356"	"2"	"976"	"117743"	"200644"	"49546"	"112040"	NA	NA
19624	"178469"	4	"104264+112040+178469+252356"	"2"	"976"	"117743"	"200644"	"49546"	"178469"	NA	NA
19624	"252356"	4	"104264+112040+178469+252356"	"2"	"976"	"117743"	"200644"	"49546"	"252356"	NA	NA
19635	"633413"	1	"633413"	"2"	"976"	"117743"	"200644"	"49546"	"633413"	NA	NA
19654	"389486"	1	"389486"	"2"	"976"	"117743"	"200644"	"49546"	"389486"	NA	NA
19663	"252306"	1	"252306"	"2"	"976"	"117743"	"200644"	"49546"	"252306"	NA	NA
19664	"111500"	1	"111500"	"2"	"976"	"117743"	"200644"	"49546"	"111500"	NA	NA
19687	"326319"	1	"326319"	"2"	"976"	"117743"	"200644"	"49546"	"326319"	NA	NA
19691	"283735"	1	"283735"	"2"	"976"	"117743"	"200644"	"49546"	"283735"	NA	NA
19699	"237444"	1	"237444"	"2"	"976"	"117743"	"200644"	"49546"	"237444"	NA	NA
19702	"216431"	1	"216431"	"2"	"976"	"117743"	"200644"	"49546"	"216431"	NA	NA
19705	"387658"	1	"387658"	"2"	"976"	"117743"	"200644"	"49546"	"387658"	NA	NA
19711	"153265"	1	"153265"	"2"	"976"	"117743"	"200644"	"49546"	"153265"	NA	NA
19720	"290174"	1	"290174"	"2"	"976"	"117743"	"200644"	"49546"	"290174"	NA	NA
19727	"561367"	1	"561367"	"2"	"976"	"117743"	"200644"	"49546"	"561367"	NA	NA
19729	"232115"	1	"232115"	"2"	"976"	"117743"	"200644"	"49546"	"232115"	NA	NA
19733	"83612"	1	"83612"	"2"	"976"	"117743"	"200644"	"49546"	"83612"	NA	NA
19738	"292691"	1	"292691"	"2"	"976"	"117743"	"200644"	"49546"	"292691"	NA	NA
19740	"244698"	1	"244698"	"2"	"976"	"117743"	"200644"	"49546"	"244698"	NA	NA
19747	"143222"	1	"143222"	"2"	"976"	"117743"	"200644"	"49546"	"143222"	NA	NA
19749	"417127"	1	"417127"	"2"	"976"	"117743"	"200644"	"49546"	"417127"	NA	NA
19758	"225842"	4	"225842+283785+311207+336276"	"2"	"976"	"117743"	"200644"	"49546"	"225842"	NA	NA
19758	"283785"	4	"225842+283785+311207+336276"	"2"	"976"	"117743"	"200644"	"49546"	"283785"	NA	NA
19758	"311207"	4	"225842+283785+311207+336276"	"2"	"976"	"117743"	"200644"	"49546"	"311207"	NA	NA
19758	"336276"	4	"225842+283785+311207+336276"	"2"	"976"	"117743"	"200644"	"49546"	"336276"	NA	NA
19764	"291183"	1	"291183"	"2"	"976"	"117743"	"200644"	"49546"	"291183"	NA	NA
19778	"1649495"	2	"1649495+393005"	"2"	"976"	"117743"	"200644"	"49546"	"1649495"	NA	NA
19778	"393005"	2	"1649495+393005"	"2"	"976"	"117743"	"200644"	"49546"	"393005"	NA	NA
19781	"1209327"	1	"1209327"	"2"	"976"	"117743"	"200644"	"49546"	"1209327"	NA	NA
19793	"1211036"	1	"1211036"	"2"	"976"	"117743"	"200644"	"49546"	"1211036"	NA	NA
19803	"1868329"	1	"1868329"	"2"	"976"	"117743"	"200644"	"49546"	"1868329"	NA	NA
19815	"286104"	1	"286104"	"2"	"976"	"117743"	"200644"	"49546"	"286104"	NA	NA
19831	"358023"	1	"358023"	"2"	"976"	"117743"	"200644"	"49546"	"358023"	NA	NA
19841	"104267"	1	"104267"	"2"	"976"	"117743"	"200644"	"49546"	"104267"	NA	NA
19856	"1518147"	1	"1518147"	"2"	"976"	"117743"	"200644"	"49546"	"1518147"	NA	NA
19857	"52959"	1	"52959"	"2"	"976"	"117743"	"200644"	"49546"	"52959"	NA	NA
19879	"237"	1	"237"	"2"	"976"	"117743"	"200644"	"49546"	"237"	NA	NA
19880	"76831"	1	"76831"	"2"	"976"	"117743"	"200644"	"49546"	"76831"	NA	NA
19887	"76832"	1	"76832"	"2"	"976"	"117743"	"200644"	"49546"	"76831"	"76832"	NA
19985	"1114873"	1	"1114873"	"2"	"976"	"117743"	"200644"	"49546"	"237"	"1114873"	NA
20014	"57723"	1	"57723"	"2"	"57723"	NA	NA	NA	NA	NA	NA
20020	"67817"	1	"67817"	"2"	"67817"	NA	NA	NA	NA	NA	NA
20038	"1562566"	1	"1562566"	"2"	"57723"	"1562566"	NA	NA	NA	NA	NA
20042	"458032"	1	"458032"	"2"	"57723"	"1562566"	NA	NA	"458032"	NA	NA
20046	"204432"	1	"204432"	"2"	"57723"	"204432"	NA	NA	NA	NA	NA
20048	"332160"	2	"332160+332161"	"2"	"57723"	"204432"	"332160"	NA	NA	NA	NA
20048	"332161"	2	"332160+332161"	"2"	"57723"	"204432"	"332160"	"332161"	NA	NA	NA
20049	"2136118"	1	"2136118"	"2"	"57723"	"204432"	"332160"	"332161"	"2136118"	NA	NA
20054	"204433"	2	"204433+204434"	"2"	"57723"	"204432"	"204433"	NA	NA	NA	NA
20054	"204434"	2	"204433+204434"	"2"	"57723"	"204432"	"204433"	"204434"	NA	NA	NA
20062	"33973"	1	"33973"	"2"	"57723"	"204432"	"204433"	"204434"	"33973"	NA	NA
20064	"940557"	1	"940557"	"2"	"57723"	"204432"	"204433"	"204434"	"940557"	NA	NA
20067	"392733"	1	"392733"	"2"	"57723"	"204432"	"204433"	"204434"	"392733"	NA	NA
20070	"3018035"	4	"3018035+3031418+213481+213483"	"2"	"3018035"	NA	NA	NA	NA	NA	NA
20070	"3031418"	4	"3018035+3031418+213481+213483"	"2"	"3018035"	"3031418"	NA	NA	NA	NA	NA
20070	"213481"	4	"3018035+3031418+213481+213483"	"2"	"3018035"	"3031418"	"213481"	NA	NA	NA	NA
20070	"213483"	4	"3018035+3031418+213481+213483"	"2"	"3018035"	"3031418"	"213481"	"213483"	NA	NA	NA
20071	"28221"	1	"28221"	"2"	NA	"28221"	NA	NA	NA	NA	NA
20075	"1802339"	2	"1802339+93171"	"2"	"1802339"	NA	NA	NA	NA	NA	NA
20075	"93171"	2	"1802339+93171"	"2"	"1802339"	NA	NA	NA	"93171"	NA	NA
20077	"1553900"	1	"1553900"	"2"	"3018035"	"1553900"	NA	NA	NA	NA	NA
20078	"2024973"	1	"2024973"	"2"	"3018035"	"1553900"	"2024973"	NA	NA	NA	NA
20082	"958"	1	"958"	"2"	"3018035"	"3031418"	"213481"	"213483"	"958"	NA	NA
20087	"3031419"	3	"3031419+2024979+1652132"	"2"	"3018035"	"3031419"	NA	NA	NA	NA	NA
20087	"2024979"	3	"3031419+2024979+1652132"	"2"	"3018035"	"3031419"	"2024979"	NA	NA	NA	NA
20087	"1652132"	3	"3031419+2024979+1652132"	"2"	"3018035"	"3031419"	"2024979"	"1652132"	NA	NA	NA
20089	"263369"	2	"263369+146784"	"2"	"3018035"	"3031419"	"2024979"	"263369"	NA	NA	NA
20089	"146784"	2	"263369+146784"	"2"	"3018035"	"3031419"	"2024979"	"263369"	"146784"	NA	NA
20092	"1652133"	1	"1652133"	"2"	"3018035"	"3031419"	"2024979"	"1652132"	"1652133"	NA	NA
20100	"1779134"	2	"1779134+1779135"	"2"	NA	"28221"	"1779134"	NA	NA	NA	NA
20100	"1779135"	2	"1779134+1779135"	"2"	NA	"28221"	"1779134"	"1779135"	NA	NA	NA
20104	"3031713"	2	"3031713+224463"	"2"	"2818505"	NA	"3031713"	NA	NA	NA	NA
20104	"224463"	2	"3031713+224463"	"2"	"2818505"	NA	"3031713"	"224463"	NA	NA	NA
20106	"3031712"	1	"3031712"	"2"	"2818505"	NA	"3031712"	NA	NA	NA	NA
20107	"1055686"	2	"1055686+1055688"	"2"	"2818505"	NA	"3031712"	"1055686"	NA	NA	NA
20107	"1055688"	2	"1055686+1055688"	"2"	"2818505"	NA	"3031712"	"1055686"	"1055688"	NA	NA
20110	"49"	1	"49"	"2"	"2818505"	NA	"3031712"	"49"	NA	NA	NA
20112	"50"	1	"50"	"2"	"2818505"	NA	"3031712"	"49"	"50"	NA	NA
20116	"1524215"	2	"1524215+161492"	"2"	"2818505"	"32015"	"29"	"1524215"	NA	NA	NA
20116	"161492"	2	"1524215+161492"	"2"	"2818505"	"32015"	"29"	"1524215"	"161492"	NA	NA
20120	"39"	1	"39"	"2"	"2818505"	"32015"	"29"	"39"	NA	NA	NA
20122	"47"	1	"47"	"2"	"2818505"	"32015"	"29"	"39"	"47"	NA	NA
20125	"42"	1	"42"	"2"	"2818505"	"32015"	"29"	"39"	"42"	NA	NA
20127	"40"	1	"40"	"2"	"2818505"	"32015"	"29"	"39"	"40"	NA	NA
20130	"32"	1	"32"	"2"	"2818505"	"32015"	"29"	"31"	"32"	NA	NA
20135	"200940"	2	"200940+40117"	"2"	"200940"	NA	NA	NA	NA	NA	NA
20135	"40117"	2	"200940+40117"	"2"	"40117"	NA	NA	NA	NA	NA	NA
20137	"3031651"	3	"3031651+69541+213421"	"2"	"200940"	"3031651"	NA	NA	NA	NA	NA
20137	"69541"	3	"3031651+69541+213421"	"2"	"200940"	"3031651"	"69541"	NA	NA	NA	NA
20137	"213421"	3	"3031651+69541+213421"	"2"	"200940"	"3031651"	"69541"	"213421"	NA	NA	NA
20138	"890"	1	"890"	"2"	"200940"	"3031651"	"69541"	"213421"	"890"	NA	NA
20144	"2812024"	2	"2812024+2812025"	"2"	"200940"	"3031651"	"69541"	"2812024"	NA	NA	NA
20144	"2812025"	2	"2812024+2812025"	"2"	"200940"	"3031651"	"69541"	"2812024"	"2812025"	NA	NA
20147	"3031664"	3	"3031664+213223+1969733"	"2"	"200940"	"3031651"	"69541"	"3031664"	NA	NA	NA
20147	"213223"	3	"3031664+213223+1969733"	"2"	"200940"	"3031651"	"69541"	"3031664"	"213223"	NA	NA
20147	"1969733"	3	"3031664+213223+1969733"	"2"	"200940"	"3031651"	"69541"	"3031664"	"213223"	"1969733"	NA
20149	"3031665"	2	"3031665+392332"	"2"	"200940"	"3031651"	"69541"	"3031665"	NA	NA	NA
20149	"392332"	2	"3031665+392332"	"2"	"200940"	"3031651"	"69541"	"3031665"	"392332"	NA	NA
20150	"3031659"	1	"3031659"	"2"	"200940"	"3031651"	"69541"	"3031659"	NA	NA	NA
20151	"3031668"	3	"3031668+213422+28231"	"2"	"200940"	"3031651"	"3031668"	NA	NA	NA	NA
20151	"213422"	3	"3031668+213422+28231"	"2"	"200940"	"3031651"	"3031668"	"213422"	NA	NA	NA
20151	"28231"	3	"3031668+213422+28231"	"2"	"200940"	"3031651"	"3031668"	"213422"	"28231"	NA	NA
20159	"2910589"	1	"2910589"	"2"	"200940"	"3031651"	"3031668"	"213422"	"2910589"	NA	NA
20169	"115782"	1	"115782"	"2"	"200940"	"3031651"	"3031668"	"213422"	"115782"	NA	NA
20170	"1293497"	4	"1293497+203693+189778+189779"	"2"	"1293497"	NA	NA	NA	NA	NA	NA
20170	"203693"	4	"1293497+203693+189778+189779"	"2"	"40117"	"203693"	NA	NA	NA	NA	NA
20170	"189778"	4	"1293497+203693+189778+189779"	"2"	"40117"	"203693"	"189778"	NA	NA	NA	NA
20170	"189779"	4	"1293497+203693+189778+189779"	"2"	"40117"	"203693"	"189778"	"189779"	NA	NA	NA
20179	"1752708"	1	"1752708"	"2"	"1752708"	NA	NA	NA	NA	NA	NA
20180	"640293"	1	"640293"	"2"	"640293"	NA	NA	NA	NA	NA	NA
20185	"1170227"	1	"1170227"	"2"	"640293"	NA	NA	NA	"1170227"	NA	NA
20190	"179"	1	"179"	"2"	"40117"	"203693"	"189778"	"189779"	"179"	NA	NA
20194	"1234"	1	"1234"	"2"	"40117"	"203693"	"189778"	"189779"	"1234"	NA	NA
20226	"3071909"	1	"3071909"	"2"	"3071909"	NA	NA	NA	NA	NA	NA
20236	"2811502"	4	"2811502+2811503+2811504+28261"	"2"	"40117"	"2811502"	NA	NA	NA	NA	NA
20236	"2811503"	4	"2811502+2811503+2811504+28261"	"2"	"40117"	"2811502"	"2811503"	NA	NA	NA	NA
20236	"2811504"	4	"2811502+2811503+2811504+28261"	"2"	"40117"	"2811502"	"2811503"	"2811504"	NA	NA	NA
20236	"28261"	4	"2811502+2811503+2811504+28261"	"2"	"40117"	"2811502"	"2811503"	"2811504"	"28261"	NA	NA
20246	"1817802"	1	"1817802"	"2"	"1817802"	NA	NA	NA	NA	NA	NA
20247	"3024408"	2	"3024408+213462"	"2"	"200940"	"3024408"	NA	NA	NA	NA	NA
20247	"213462"	2	"3024408+213462"	"2"	"200940"	"3024408"	"213462"	NA	NA	NA	NA
20251	"3031648"	3	"3031648+2914038+213468"	"2"	"200940"	"3031648"	NA	NA	NA	NA	NA
20251	"2914038"	3	"3031648+2914038+213468"	"2"	"200940"	"3031648"	"2914038"	NA	NA	NA	NA
20251	"213468"	3	"3031648+2914038+213468"	"2"	"200940"	"3031648"	"2914038"	"213468"	NA	NA	NA
20252	"43773"	1	"43773"	"2"	"200940"	"3031648"	"2914038"	"213468"	"43773"	NA	NA
20254	"2964538"	2	"2964538+182623"	"2"	"200940"	"3031648"	"2914038"	"2964538"	NA	NA	NA
20254	"182623"	2	"2964538+182623"	"2"	"200940"	"3031648"	"2914038"	"2964538"	"182623"	NA	NA
20262	"3024418"	2	"3024418+213118"	"2"	"200940"	"3024418"	NA	NA	NA	NA	NA
20262	"213118"	2	"3024418+213118"	"2"	"200940"	"3024418"	"213118"	NA	NA	NA	NA
20266	"213465"	1	"213465"	"2"	"200940"	"3024408"	"213462"	"213465"	NA	NA	NA
20268	"35836"	1	"35836"	"2"	"200940"	"3024408"	"213462"	"213465"	"35836"	NA	NA
20270	"3031646"	3	"3031646+453227+453228"	"2"	"200940"	"3031646"	NA	NA	NA	NA	NA
20270	"453227"	3	"3031646+453227+453228"	"2"	"200940"	"3031646"	"453227"	NA	NA	NA	NA
20270	"453228"	3	"3031646+453227+453228"	"2"	"200940"	"3031646"	"453227"	"453228"	NA	NA	NA
20273	"3031647"	4	"3031647+3031655+3031656+60892"	"2"	"200940"	"3031647"	NA	NA	NA	NA	NA
20273	"3031655"	4	"3031647+3031655+3031656+60892"	"2"	"200940"	"3031647"	"3031655"	NA	NA	NA	NA
20273	"3031656"	4	"3031647+3031655+3031656+60892"	"2"	"200940"	"3031647"	"3031655"	"3031656"	NA	NA	NA
20273	"60892"	4	"3031647+3031655+3031656+60892"	"2"	"200940"	"3031647"	"3031655"	"3031656"	"60892"	NA	NA
20277	"213119"	1	"213119"	"2"	"200940"	"3024418"	"213118"	"213119"	NA	NA	NA
20291	"2289"	1	"2289"	"2"	"200940"	"3024418"	"213118"	"213119"	"2289"	NA	NA
20295	"28222"	1	"28222"	"2"	"200940"	"3024418"	"213118"	"213119"	"28222"	NA	NA
20300	"67799"	2	"67799+188710"	"2"	"200940"	"67799"	NA	NA	NA	NA	NA
20300	"188710"	2	"67799+188710"	"2"	"200940"	"67799"	"188710"	NA	NA	NA	NA
20301	"3031464"	2	"3031464+241192"	"2"	"200940"	"67799"	"188710"	"3031464"	NA	NA	NA
20301	"241192"	2	"3031464+241192"	"2"	"200940"	"67799"	"188710"	"3031464"	"241192"	NA	NA
20302	"188711"	1	"188711"	"2"	"200940"	"67799"	"188710"	"188711"	NA	NA	NA
20304	"1740"	1	"1740"	"2"	"200940"	"67799"	"188710"	"188711"	"1740"	NA	NA
20306	"3031451"	3	"3031451+3024411+213121"	"2"	"200940"	"3031451"	NA	NA	NA	NA	NA
20306	"3024411"	3	"3031451+3024411+213121"	"2"	"200940"	"3031451"	"3024411"	NA	NA	NA	NA
20306	"213121"	3	"3031451+3024411+213121"	"2"	"200940"	"3031451"	"3024411"	"213121"	NA	NA	NA
20311	"893"	1	"893"	"2"	"200940"	"3031451"	"3024411"	"213121"	"893"	NA	NA
20314	"2886822"	1	"2886822"	"2"	"200940"	"3031451"	"3024411"	"2886822"	NA	NA	NA
20315	"51194"	1	"51194"	"2"	"200940"	"3031451"	"3024411"	"2886822"	"51194"	NA	NA
20318	"109168"	1	"109168"	"2"	"200940"	"3031451"	"3024411"	"2886822"	"109168"	NA	NA
20323	"3031449"	2	"3031449+213115"	"2"	"200940"	"3031449"	NA	NA	NA	NA	NA
20323	"213115"	2	"3031449+213115"	"2"	"200940"	"3031449"	"213115"	NA	NA	NA	NA
20324	"2956789"	2	"2956789+206664"	"2"	"200940"	"3031449"	"213115"	"2956789"	NA	NA	NA
20324	"206664"	2	"2956789+206664"	"2"	"200940"	"3031449"	"213115"	"2956789"	"206664"	NA	NA
20327	"194924"	1	"194924"	"2"	"200940"	"3031449"	"213115"	"194924"	NA	NA	NA
20330	"224380"	2	"224380+66848"	"2"	"200940"	"3031449"	"213115"	"224380"	NA	NA	NA
20330	"66848"	2	"224380+66848"	"2"	"200940"	"3031449"	"213115"	"224380"	"66848"	NA	NA
20332	"213116"	1	"213116"	"2"	"200940"	"3031449"	"213115"	"213116"	NA	NA	NA
20333	"898"	1	"898"	"2"	"200940"	"3031449"	"213115"	"213116"	"898"	NA	NA
20338	"872"	1	"872"	"2"	"200940"	"3031449"	"213115"	"194924"	"872"	NA	NA
20345	"2794998"	1	"2794998"	"2"	"200940"	"3031449"	"213115"	"194924"	"2794998"	NA	NA
20350	"2035811"	1	"2035811"	"2"	"200940"	"3031449"	"213115"	"194924"	"2035811"	NA	NA
20356	"2910984"	1	"2910984"	"2"	"200940"	"3031449"	"213115"	"194924"	"2910984"	NA	NA
20362	"1912771"	1	"1912771"	"2"	"200940"	"3031449"	"213115"	"194924"	"1912771"	NA	NA
20378	"200930"	3	"200930+68337+191393"	"2"	"200930"	NA	NA	NA	NA	NA	NA
20378	"68337"	3	"200930+68337+191393"	"2"	"200930"	"68337"	NA	NA	NA	NA	NA
20378	"191393"	3	"200930+68337+191393"	"2"	"200930"	"68337"	"191393"	NA	NA	NA	NA
20381	"2945019"	2	"2945019+117999"	"2"	"200930"	"68337"	"191393"	"2945019"	NA	NA	NA
20381	"117999"	2	"2945019+117999"	"2"	"200930"	"68337"	"191393"	"2945019"	"117999"	NA	NA
20382	"191394"	1	"191394"	"2"	"200930"	"68337"	"191393"	"191394"	NA	NA	NA
20385	"200783"	3	"200783+187857+32069"	"2"	"200783"	NA	NA	NA	NA	NA	NA
20385	"187857"	3	"200783+187857+32069"	"2"	"200783"	"187857"	NA	NA	NA	NA	NA
20385	"32069"	3	"200783+187857+32069"	"2"	"200783"	"187857"	"32069"	NA	NA	NA	NA
20387	"1485951"	3	"1485951+558314+64159"	"2"	"200783"	"187857"	"1485951"	NA	NA	NA	NA
20387	"558314"	3	"1485951+558314+64159"	"2"	"200783"	"187857"	"1485951"	"558314"	NA	NA	NA
20387	"64159"	3	"1485951+558314+64159"	"2"	"200783"	"187857"	"1485951"	"558314"	"64159"	NA	NA
20391	"224027"	1	"224027"	"2"	"200783"	"187857"	"32069"	"224027"	NA	NA	NA
20392	"182899"	1	"182899"	"2"	"200783"	"187857"	"32069"	"224027"	"182899"	NA	NA
20393	"212790"	1	"212790"	"2"	"200783"	"187857"	"32069"	"224027"	"212790"	NA	NA
20396	"64898"	1	"64898"	"2"	"200783"	"187857"	"32069"	"64898"	NA	NA	NA
20399	"75905"	1	"75905"	"2"	"200783"	"187857"	"32069"	"64898"	"75905"	NA	NA
20402	"939"	1	"939"	"2"	"200783"	"187857"	"32069"	"64898"	"939"	NA	NA
20404	"29547"	1	"29547"	"2"	"29547"	NA	NA	NA	NA	NA	NA
20405	"3031853"	2	"3031853+213113"	"2"	"29547"	"3031853"	NA	NA	NA	NA	NA
20405	"213113"	2	"3031853+213113"	"2"	"29547"	"3031853"	"213113"	NA	NA	NA	NA
20406	"117942"	2	"117942+33001"	"2"	"29547"	"3031853"	"213113"	"117942"	NA	NA	NA
20406	"33001"	2	"117942+33001"	"2"	"29547"	"3031853"	"213113"	"117942"	"33001"	NA	NA
20408	"3031852"	2	"3031852+235899"	"2"	"29547"	"3031852"	NA	NA	NA	NA	NA
20408	"235899"	2	"3031852+235899"	"2"	"29547"	"3031852"	"235899"	NA	NA	NA	NA
20409	"224467"	1	"224467"	"2"	"29547"	"3031852"	"235899"	"224467"	NA	NA	NA
20411	"213849"	1	"213849"	"2"	"29547"	"3031852"	"213849"	NA	NA	NA	NA
20412	"2771472"	1	"2771472"	"2"	"29547"	"3031852"	"213849"	"2771472"	NA	NA	NA
20413	"265570"	1	"265570"	"2"	"29547"	"3031852"	"213849"	"2771472"	"265570"	NA	NA
20423	"72293"	2	"72293+72294"	"2"	"29547"	"3031852"	"213849"	"72293"	NA	NA	NA
20423	"72294"	2	"72293+72294"	"2"	"29547"	"3031852"	"213849"	"72294"	NA	NA	NA
20424	"2771471"	1	"2771471"	"2"	"29547"	"3031852"	"213849"	"2771471"	NA	NA	NA
20427	"286130"	1	"286130"	"2"	"29547"	"3031852"	"213849"	"2771471"	"286130"	NA	NA
20433	"202746"	1	"202746"	"2"	"29547"	"3031852"	"213849"	"2771471"	"202746"	NA	NA
20441	"2795691"	2	"2795691+269258"	"2"	"29547"	"3031852"	"235899"	"2795691"	NA	NA	NA
20441	"269258"	2	"2795691+269258"	"2"	"29547"	"3031852"	"235899"	"2795691"	"269258"	NA	NA
20443	"2808963"	2	"2808963+2321114"	"2"	"29547"	"3031852"	"213849"	"2808963"	NA	NA	NA
20443	"2321114"	2	"2808963+2321114"	"2"	"29547"	"3031852"	"213849"	"2808963"	"2321114"	NA	NA
20449	"28196"	1	"28196"	"2"	"29547"	"3031852"	"213849"	"2808963"	"28196"	NA	NA
20455	"2321111"	1	"2321111"	"2"	"29547"	"3031852"	"213849"	"2808963"	"2321111"	NA	NA
20463	"2932623"	2	"2932623+57665"	"2"	"29547"	"3031852"	"213849"	"2932623"	NA	NA	NA
20463	"57665"	2	"2932623+57665"	"2"	"29547"	"3031852"	"213849"	"2932623"	"57665"	NA	NA
20472	"194"	1	"194"	"2"	"29547"	"3031852"	"213849"	"72294"	"194"	NA	NA
20502	"209"	1	"209"	"2"	"29547"	"3031852"	"213849"	"72293"	"209"	NA	NA
20554	"28211"	5	"28211+204455+356+31989+633130"	"2"	"1224"	"28211"	NA	NA	NA	NA	NA
20554	"204455"	5	"28211+204455+356+31989+633130"	"2"	"1224"	"28211"	"204455"	NA	NA	NA	NA
20554	"356"	5	"28211+204455+356+31989+633130"	"2"	"1224"	"28211"	"356"	NA	NA	NA	NA
20554	"31989"	5	"28211+204455+356+31989+633130"	"2"	"1224"	"28211"	"204455"	"31989"	NA	NA	NA
20554	"633130"	5	"28211+204455+356+31989+633130"	"2"	"1224"	"28211"	"204455"	"31989"	"633130"	NA	NA
20555	"766"	1	"766"	"2"	"1224"	"28211"	"766"	NA	NA	NA	NA
20561	"54526"	2	"54526+1655514"	"2"	"1224"	"28211"	"54526"	NA	NA	NA	NA
20561	"1655514"	2	"54526+1655514"	"2"	"1224"	"28211"	"54526"	"1655514"	NA	NA	NA
20563	"198251"	1	"198251"	"2"	"1224"	"28211"	"54526"	"1655514"	"198251"	NA	NA
20573	"1921002"	2	"1921002+44746"	"2"	"1224"	"28211"	"1921002"	NA	NA	NA	NA
20573	"44746"	2	"1921002+44746"	"2"	"1224"	"28211"	"1921002"	"44746"	NA	NA	NA
20577	"1328881"	1	"1328881"	"2"	"1224"	"28211"	"766"	"1328881"	NA	NA	NA
20582	"942"	1	"942"	"2"	"1224"	"28211"	"766"	"942"	NA	NA	NA
20584	"33993"	1	"33993"	"2"	"1224"	"28211"	"766"	"942"	"33993"	NA	NA
20587	"953"	1	"953"	"2"	"1224"	"28211"	"766"	"942"	"953"	NA	NA
20593	"768"	1	"768"	"2"	"1224"	"28211"	"766"	"942"	"768"	NA	NA
20597	"943"	1	"943"	"2"	"1224"	"28211"	"766"	"942"	"943"	NA	NA
20602	"775"	1	"775"	"2"	"1224"	"28211"	"766"	"775"	NA	NA	NA
20605	"69474"	1	"69474"	"2"	"1224"	"28211"	"766"	"775"	"69474"	NA	NA
20606	"780"	1	"780"	"2"	"1224"	"28211"	"766"	"775"	"780"	NA	NA
20610	"781"	1	"781"	"2"	"1224"	"28211"	"766"	"775"	"780"	"781"	NA
20635	"44747"	1	"44747"	"2"	"1224"	"28211"	"1921002"	"44746"	"44747"	NA	NA
20642	"213485"	1	"213485"	"2"	"3018035"	"3031418"	"213481"	"213483"	"213485"	NA	NA
20645	"2100208"	1	"2100208"	"2"	"1224"	"28211"	"1921002"	"2100208"	NA	NA	NA
20647	"204441"	7	"204441+2829815+41295+433+1081+191+434"	"2"	"1224"	"28211"	"204441"	NA	NA	NA	NA
20647	"2829815"	7	"204441+2829815+41295+433+1081+191+434"	"2"	"1224"	"28211"	"204441"	"2829815"	NA	NA	NA
20647	"41295"	7	"204441+2829815+41295+433+1081+191+434"	"2"	"1224"	"28211"	"204441"	"41295"	NA	NA	NA
20647	"433"	7	"204441+2829815+41295+433+1081+191+434"	"2"	"1224"	"28211"	"204441"	"433"	NA	NA	NA
20647	"1081"	7	"204441+2829815+41295+433+1081+191+434"	"2"	"1224"	"28211"	"204441"	"41295"	"1081"	NA	NA
20647	"191"	7	"204441+2829815+41295+433+1081+191+434"	"2"	"1224"	"28211"	"204441"	"2829815"	"191"	NA	NA
